标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH511260,十年国债ETF,2018-05-03,98.9170,2018-05-24,98.9500,-0.19%,1.439
SZ159929,医药ETF,2018-05-24,1.8450,2018-06-14,1.7550,-3.75%,1.3851
SZ159941,纳指ETF,2018-06-14,0.3860,2018-07-06,0.3980,1.55%,1.4065
SH511880,银华日利ETF,2018-07-06,86.0360,2018-07-27,86.0030,-0.01%,1.4064
SH513500,标普500ETF博时,2018-07-27,0.9060,2018-08-17,0.9110,0.56%,1.4143
SZ159943,深证成指ETF大成,2018-08-17,0.7780,2018-09-07,0.7540,-3.81%,1.3603
SH511880,银华日利ETF,2018-09-07,86.3570,2018-10-08,86.6320,0.26%,1.3639
SH511880,银华日利ETF,2018-10-08,86.6320,2018-10-29,86.7680,0.19%,1.3664
SH518880,黄金ETF,2018-10-29,2.7530,2018-11-19,2.7140,-1.81%,1.3417
SH511260,十年国债ETF,2018-11-19,102.6500,2018-12-10,103.3060,0.66%,1.3505
SH511260,十年国债ETF,2018-12-10,103.3060,2019-01-02,103.8870,0.73%,1.3603
SH518880,黄金ETF,2019-01-02,2.8370,2019-01-23,2.8020,-0.96%,1.3473
SH511880,银华日利ETF,2019-01-23,87.4120,2019-02-20,87.6320,0.26%,1.3509
SZ159928,消费ETF,2019-02-20,0.5440,2019-03-13,0.5710,7.59%,1.4534
SZ159939,信息技术ETF,2019-03-13,0.5680,2019-04-03,0.5620,-7.02%,1.3513
SH512200,房地产ETF,2019-04-03,2.7870,2019-04-25,2.5720,-4.67%,1.2883
SZ159941,纳指ETF,2019-04-25,0.4260,2019-05-21,0.4110,-2.12%,1.2609
SH511880,银华日利ETF,2019-05-21,88.2780,2019-06-12,88.4200,0.16%,1.263
SH518880,黄金ETF,2019-06-12,2.9720,2019-07-03,3.1520,4.39%,1.3185
SH510050,上证50ETF,2019-07-03,2.6370,2019-07-24,2.6020,-3.49%,1.2725
SH511260,十年国债ETF,2019-07-24,104.9440,2019-08-14,106.4170,1.31%,1.2891
SH511880,银华日利ETF,2019-08-14,88.8300,2019-09-04,88.9570,0.15%,1.291
SH512170,医疗ETF,2019-09-04,0.3910,2019-09-26,0.3970,3.31%,1.3337
SH512480,半导体ETF,2019-09-26,0.6100,2019-10-24,0.5780,-8.92%,1.2148
SH513520,日经ETF,2019-10-24,1.0890,2019-11-14,1.1010,1.47%,1.2326
SZ159929,医药ETF,2019-11-14,1.6160,2019-12-05,1.5250,-5.82%,1.1609
SH511260,十年国债ETF,2019-12-05,105.6830,2019-12-26,106.2560,0.46%,1.1663
SH512400,有色金属ETF,2019-12-26,0.6730,2020-01-17,0.7280,9.61%,1.2784
SH512400,有色金属ETF,2020-01-17,0.7280,2020-02-17,0.7560,1.37%,1.2959
SH512480,半导体ETF,2020-02-17,1.0180,2020-03-09,0.9090,-0.30%,1.2919
SH512170,医疗ETF,2020-03-09,0.5240,2020-03-30,0.4760,-8.92%,1.1767
SH511880,银华日利ETF,2020-03-30,90.3340,2020-04-21,90.4490,0.11%,1.178
SH511010,国债ETF,2020-04-21,122.8350,2020-05-15,123.4320,0.37%,1.1823
SH512690,酒ETF,2020-05-15,0.2810,2020-06-05,0.3430,16.78%,1.3807
SH512690,酒ETF,2020-06-05,0.3430,2020-06-30,0.4010,13.77%,1.5709
SH512690,酒ETF,2020-06-30,0.4010,2020-07-21,0.5040,28.16%,2.0132
SH512690,酒ETF,2020-07-21,0.5040,2020-08-11,0.4960,0.82%,2.0297
SH512670,国防ETF,2020-08-11,0.8890,2020-09-01,0.8670,-6.10%,1.9058
SH513500,标普500ETF博时,2020-09-01,1.1480,2020-09-22,1.0500,-8.60%,1.742
SZ159985,豆粕ETF,2020-09-22,1.0810,2020-10-21,1.1450,4.75%,1.8248
SZ159985,豆粕ETF,2020-10-21,1.1450,2020-11-11,1.1730,-0.79%,1.8104
SH512690,酒ETF,2020-11-11,0.7460,2020-12-02,0.7340,-1.61%,1.7813
SH515220,煤炭ETF,2020-12-02,0.4970,2020-12-23,0.4720,-6.17%,1.6714
SH511360,短融ETF海富通,2020-12-23,101.1300,2021-01-14,101.2070,0.22%,1.6751
SH512690,酒ETF,2021-01-14,1.0130,2021-02-04,1.0530,-1.51%,1.6498
SH513050,中概互联网ETF易方达,2021-02-04,2.4580,2021-03-04,2.2570,-2.88%,1.6022
SZ159972,5年地债ETF,2021-03-04,96.1400,2021-03-25,96.0220,-0.19%,1.5992
SH511030,公司债ETF,2021-03-25,94.6300,2021-04-16,95.1000,0.40%,1.6057
SZ159941,纳指ETF,2021-04-16,0.7070,2021-05-12,0.6660,-4.99%,1.5256
SH515220,煤炭ETF,2021-05-12,0.6610,2021-06-02,0.6290,-3.68%,1.4694
SZ159949,创业板50ETF,2021-06-02,1.4080,2021-06-24,1.4340,1.04%,1.4848
SH512480,半导体ETF,2021-06-24,1.2350,2021-07-15,1.3100,3.66%,1.5391
SH515030,新能源车ETF,2021-07-15,2.3970,2021-08-05,2.5300,9.32%,1.6826
SH516780,稀土ETF,2021-08-05,1.3070,2021-08-26,1.4470,7.29%,1.8052
SH515600,央企创新ETF,2021-08-26,1.2490,2021-09-16,1.3540,10.41%,1.9931
SH515220,煤炭ETF,2021-09-16,1.1300,2021-10-18,1.0140,-15.71%,1.6799
SH511880,银华日利ETF,2021-10-18,93.4680,2021-11-08,93.5700,0.08%,1.6813
SH515250,智能汽车ETF,2021-11-08,1.1220,2021-11-29,1.1950,4.62%,1.7589
SH512670,国防ETF,2021-11-29,1.1940,2021-12-20,1.1310,0.61%,1.7696
SH512690,酒ETF,2021-12-20,0.9890,2022-01-11,0.8950,-8.38%,1.6212
SH512980,传媒ETF,2022-01-11,0.8350,2022-02-08,0.7310,-16.67%,1.351
SH511010,国债ETF,2022-02-08,125.4000,2022-03-01,124.6900,-0.27%,1.3474
SZ159985,豆粕ETF,2022-03-01,1.5040,2022-03-22,1.6970,10.92%,1.4945
SZ159985,豆粕ETF,2022-03-22,1.6970,2022-04-14,1.5470,-6.38%,1.3991
SH511360,短融ETF海富通,2022-04-14,104.6970,2022-05-10,104.9360,0.22%,1.4022
SH511030,公司债ETF,2022-05-10,98.3300,2022-05-31,98.8600,0.63%,1.4111
SH511030,公司债ETF,2022-05-31,98.8600,2022-06-22,98.6600,-0.33%,1.4064
SH513360,教育ETF博时,2022-06-22,0.4030,2022-07-13,0.3850,-6.60%,1.3135
SZ159892,恒生医药ETF,2022-07-13,0.6840,2022-08-03,0.6210,-8.41%,1.2031
SH511260,十年国债ETF,2022-08-03,116.8390,2022-08-24,117.6910,0.72%,1.2118
SH513500,标普500ETF博时,2022-08-24,1.3350,2022-09-15,1.2910,-3.37%,1.1709
SZ159930,能源ETF,2022-09-15,1.2690,2022-10-13,1.2030,-2.19%,1.1453
SZ159985,豆粕ETF,2022-10-13,1.7730,2022-11-03,1.8250,3.28%,1.1828
SH511360,短融ETF海富通,2022-11-03,105.9390,2022-11-24,105.9080,-0.05%,1.1823
SH513080,法国CAC40ETF,2022-11-24,1.2870,2022-12-15,1.2830,1.18%,1.1962
SZ159822,新经济ETF银华,2022-12-15,0.6530,2023-01-06,0.6990,6.21%,1.2705
SH511880,银华日利ETF,2023-01-06,95.6380,2023-02-03,95.8300,0.17%,1.2727
SZ159852,软件ETF,2023-02-03,0.9610,2023-02-24,0.9340,-2.01%,1.2471
SZ159869,游戏ETF,2023-02-24,0.9110,2023-03-17,0.9670,1.32%,1.2636
SH516970,基建ETF广发,2023-03-17,1.2830,2023-04-10,1.2730,0.80%,1.2737
SZ159869,游戏ETF,2023-04-10,1.2640,2023-05-04,1.6370,11.88%,1.425
SZ159869,游戏ETF,2023-05-04,1.6370,2023-05-25,1.3170,-11.07%,1.2672
SH511260,十年国债ETF,2023-05-25,119.3710,2023-06-15,120.0520,0.78%,1.2771
SH515880,通信ETF,2023-06-15,0.4090,2023-07-10,0.4190,4.43%,1.3337
SZ159985,豆粕ETF,2023-07-10,2.0080,2023-07-31,2.1510,7.73%,1.4367
SZ159985,豆粕ETF,2023-07-31,2.1510,2023-08-21,2.3430,6.25%,1.5265
SZ159985,豆粕ETF,2023-08-21,2.3430,2023-09-11,2.3470,1.22%,1.5451
SZ159985,豆粕ETF,2023-09-11,2.3470,2023-10-10,2.1720,-4.82%,1.4706
SH511880,银华日利ETF,2023-10-10,96.9960,2023-10-31,97.0570,0.07%,1.4717
SH511360,短融ETF海富通,2023-10-31,108.1730,2023-11-21,108.3480,0.18%,1.4744
SH511260,十年国债ETF,2023-11-21,121.2950,2023-12-12,121.4050,0.16%,1.4768
SH513360,教育ETF博时,2023-12-12,0.6470,2024-01-03,0.5920,-4.30%,1.4133
SH513290,纳指生物科技ETF汇添富,2024-01-03,1.1630,2024-01-24,1.1600,2.02%,1.4419
SH512800,银行ETF,2024-01-24,0.5420,2024-02-22,0.5930,10.86%,1.5985
SZ159509,纳指科技ETF景顺,2024-02-22,1.2790,2024-03-14,1.4340,14.75%,1.8343
SH515880,通信ETF,2024-03-14,0.3940,2024-04-08,0.3760,-5.29%,1.7372
SH517520,黄金股ETF,2024-04-08,1.2960,2024-04-29,1.2500,0.63%,1.7482
SH512800,银行ETF,2024-04-29,0.6060,2024-05-23,0.6350,6.50%,1.8619
SH513050,中概互联网ETF易方达,2024-05-23,1.0960,2024-06-14,1.0650,-5.09%,1.767
SZ159509,纳指科技ETF景顺,2024-06-14,1.6570,2024-07-05,1.6590,2.34%,1.8084
SH513850,美国50ETF易方达,2024-07-05,1.3630,2024-07-26,1.2560,-6.91%,1.6835
SH511010,国债ETF,2024-07-26,135.4630,2024-08-16,135.4730,0.07%,1.6846
SZ159972,5年地债ETF,2024-08-16,112.7840,2024-09-06,113.1760,0.41%,1.6916
SH511880,银华日利ETF,2024-09-06,98.4990,2024-10-08,98.5930,0.10%,1.6933
SH511880,银华日利ETF,2024-10-08,98.5930,2024-10-29,98.6720,0.09%,1.6947
SZ159851,金融科技ETF,2024-10-29,0.6860,2024-11-19,0.7490,3.77%,1.7586
SH510810,上海国企ETF汇添富,2024-11-19,0.8540,2024-12-10,0.8660,-0.00%,1.7586
SH513730,东南亚科技ETF,2024-12-10,1.4150,2024-12-31,1.3500,-3.13%,1.7036
SZ159941,纳指ETF,2024-12-31,1.2310,2025-01-22,1.2700,2.02%,1.738
SH513310,中韩半导体ETF,2025-01-22,1.5640,2025-02-20,1.6150,6.42%,1.8496
SZ159869,游戏ETF,2025-02-20,1.2590,2025-03-13,1.2140,-3.44%,1.786
SH520500,恒生创新药ETF,2025-03-13,1.1680,2025-04-03,1.3290,14.76%,2.0496
SH518880,黄金ETF,2025-04-03,7.0940,2025-04-25,7.5300,7.87%,2.2109
SH518880,黄金ETF,2025-04-25,7.5300,2025-05-21,7.4390,-4.92%,2.1021
SH513730,东南亚科技ETF,2025-05-21,1.2150,2025-06-12,1.1930,-2.20%,2.0558
SZ159992,创新药ETF,2025-06-12,0.8370,2025-07-03,0.8130,-2.21%,2.0103
SZ159851,金融科技ETF,2025-07-03,0.8050,2025-07-24,0.8590,5.38%,2.1185
SH515880,通信ETF,2025-07-24,0.5430,2025-08-14,0.6430,22.22%,2.5893
SH515880,通信ETF,2025-08-14,0.6430,2025-09-04,0.7860,31.36%,3.4014
SH515880,通信ETF,2025-09-04,0.7860,2025-09-25,0.9260,4.38%,3.5504
SZ159755,电池ETF,2025-09-25,1.0410,2025-10-24,1.0470,0.19%,3.5573
SH513310,中韩半导体ETF,2025-10-24,2.4900,2025-11-14,2.5540,12.03%,3.9852
SH513290,纳指生物科技ETF汇添富,2025-11-14,1.4750,2025-12-05,1.6150,9.51%,4.3643
SH513290,纳指生物科技ETF汇添富,2025-12-05,1.6150,2025-12-26,1.5740,-3.61%,4.2068
SZ159206,卫星ETF,2025-12-26,1.5840,2026-01-20,1.8950,28.00%,5.3846
SZ159206,卫星ETF,2026-01-20,1.8950,2026-02-10,1.8480,-4.61%,5.1365
SH513310,中韩半导体ETF,2026-02-10,3.4890,2026-03-11,4.0370,16.87%,6.003
SZ159930,能源ETF,2026-03-11,1.8080,2026-03-13,1.8440,3.13%,6.191
