标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH511880,银华日利ETF,2016-02-16,77.9430,2016-02-23,78.0030,0.06%,3.6658
SH518880,黄金ETF,2016-02-23,2.5570,2016-03-01,2.6260,1.25%,3.7117
SH518880,黄金ETF,2016-03-01,2.6260,2016-03-08,2.6620,2.40%,3.8006
SH518880,黄金ETF,2016-03-08,2.6620,2016-03-15,2.5720,-0.94%,3.7648
SH518880,黄金ETF,2016-03-15,2.5720,2016-03-22,2.5970,-1.83%,3.6959
SZ159920,恒生ETF,2016-03-22,0.9600,2016-03-29,0.9500,-1.45%,3.6422
SZ159920,恒生ETF,2016-03-29,0.9500,2016-04-06,0.9470,-0.42%,3.6269
SZ159928,消费ETF,2016-04-06,0.3270,2016-04-13,0.3250,-1.23%,3.5822
SZ159929,医药ETF,2016-04-13,1.3480,2016-04-20,1.2950,-0.45%,3.5661
SH511880,银华日利ETF,2016-04-20,78.3900,2016-04-27,78.4460,0.05%,3.5679
SH511880,银华日利ETF,2016-04-27,78.4460,2016-05-05,78.4910,0.07%,3.5704
SH511880,银华日利ETF,2016-05-05,78.4910,2016-05-12,78.5400,0.07%,3.573
SH511880,银华日利ETF,2016-05-12,78.5400,2016-05-19,78.5850,0.05%,3.5748
SH511880,银华日利ETF,2016-05-19,78.5850,2016-05-26,78.6270,0.06%,3.5769
SH511880,银华日利ETF,2016-05-26,78.6270,2016-06-02,78.6630,0.04%,3.5783
SH511880,银华日利ETF,2016-06-02,78.6630,2016-06-13,78.7450,0.12%,3.5824
SH511880,银华日利ETF,2016-06-13,78.7450,2016-06-20,78.7880,0.04%,3.584
SH511880,银华日利ETF,2016-06-20,78.7880,2016-06-27,78.7950,0.05%,3.5856
SH511880,银华日利ETF,2016-06-27,78.7950,2016-07-04,78.8900,0.09%,3.5889
SH511880,银华日利ETF,2016-07-04,78.8900,2016-07-11,78.9490,0.07%,3.5914
SH518880,黄金ETF,2016-07-11,2.9420,2016-07-18,2.8650,-1.41%,3.5409
SH510410,资源ETF博时,2016-07-18,0.7080,2016-07-25,0.6760,-4.52%,3.3808
SH510880,红利ETF华泰柏瑞,2016-07-25,1.2680,2016-08-01,1.2860,3.09%,3.4852
SH510880,红利ETF华泰柏瑞,2016-08-01,1.2860,2016-08-08,1.3090,-0.38%,3.4718
SH510880,红利ETF华泰柏瑞,2016-08-08,1.3090,2016-08-15,1.4340,6.01%,3.6806
SZ159941,纳指ETF,2016-08-15,0.2630,2016-08-22,0.2620,-0.38%,3.6666
SZ159941,纳指ETF,2016-08-22,0.2620,2016-08-29,0.2630,0.38%,3.6806
SH511880,银华日利ETF,2016-08-29,79.2930,2016-09-05,79.3380,0.07%,3.6831
SZ159920,恒生ETF,2016-09-05,1.1820,2016-09-12,1.1770,5.54%,3.8871
SZ159920,恒生ETF,2016-09-12,1.1770,2016-09-21,1.1900,-3.28%,3.7596
SZ159920,恒生ETF,2016-09-21,1.1900,2016-09-28,1.1750,0.42%,3.7755
SH511880,银华日利ETF,2016-09-28,79.4820,2016-10-12,79.5930,0.14%,3.7807
SH511880,银华日利ETF,2016-10-12,79.5930,2016-10-19,79.6300,0.06%,3.7829
SH511010,国债ETF,2016-10-19,111.3700,2016-10-26,111.3900,0.20%,3.7903
SH511010,国债ETF,2016-10-26,111.3900,2016-11-02,111.3070,-0.13%,3.7853
SH513500,标普500ETF博时,2016-11-02,0.7530,2016-11-09,0.7360,0.13%,3.7903
SH512880,证券ETF,2016-11-09,1.0780,2016-11-16,1.1400,3.76%,3.9327
SH512880,证券ETF,2016-11-16,1.1400,2016-11-23,1.1260,0.27%,3.9432
SH512880,证券ETF,2016-11-23,1.1260,2016-11-30,1.1300,0.35%,3.9571
SH510880,红利ETF华泰柏瑞,2016-11-30,1.5730,2016-12-07,1.5540,-4.16%,3.7923
SH510880,红利ETF华泰柏瑞,2016-12-07,1.5540,2016-12-14,1.5040,-1.49%,3.7357
SH513500,标普500ETF博时,2016-12-14,0.9210,2016-12-21,0.9910,1.39%,3.7876
SH513500,标普500ETF博时,2016-12-21,0.9910,2016-12-28,0.8390,-3.06%,3.6719
SH511880,银华日利ETF,2016-12-28,80.0720,2017-01-05,80.1630,0.14%,3.6771
SH511880,银华日利ETF,2017-01-05,80.1630,2017-01-12,80.2130,0.07%,3.6795
SH511880,银华日利ETF,2017-01-12,80.2130,2017-01-19,80.2080,0.01%,3.6799
SH511880,银华日利ETF,2017-01-19,80.2080,2017-01-26,80.3680,0.15%,3.6854
SH511880,银华日利ETF,2017-01-26,80.3680,2017-02-09,80.4420,0.13%,3.69
SZ159920,恒生ETF,2017-02-09,1.2100,2017-02-16,1.2410,1.99%,3.7633
SH510880,红利ETF华泰柏瑞,2017-02-16,1.5850,2017-02-23,1.6100,3.18%,3.8829
SH510900,恒生中国企业ETF易方达,2017-02-23,1.1060,2017-03-02,1.0870,-2.35%,3.7917
SH510880,红利ETF华泰柏瑞,2017-03-02,1.5830,2017-03-09,1.5620,-1.13%,3.749
SZ159902,中小100ETF华夏,2017-03-09,3.2080,2017-03-16,3.2870,0.87%,3.7815
SZ159902,中小100ETF华夏,2017-03-16,3.2870,2017-03-23,3.2700,-0.06%,3.7792
SZ159939,信息技术ETF,2017-03-23,0.5610,2017-03-30,0.5480,-0.18%,3.7725
SH511880,银华日利ETF,2017-03-30,80.8280,2017-04-10,80.9810,0.20%,3.7799
SH511880,银华日利ETF,2017-04-10,80.9810,2017-04-17,81.0410,0.08%,3.7828
SH518880,黄金ETF,2017-04-17,2.8520,2017-04-24,2.8050,-1.12%,3.7405
SH518880,黄金ETF,2017-04-24,2.8050,2017-05-02,2.7880,-0.53%,3.7206
SH511880,银华日利ETF,2017-05-02,81.1850,2017-05-09,81.2830,0.10%,3.7245
SH513050,中概互联网ETF易方达,2017-05-09,1.2270,2017-05-16,1.2480,6.64%,3.9718
SH513050,中概互联网ETF易方达,2017-05-16,1.2480,2017-05-23,1.3380,2.44%,4.0688
SH513050,中概互联网ETF易方达,2017-05-23,1.3380,2017-06-01,1.2540,-4.15%,3.8998
SH513050,中概互联网ETF易方达,2017-06-01,1.2540,2017-06-08,1.2750,0.56%,3.9217
SZ159920,恒生ETF,2017-06-08,1.3350,2017-06-15,1.3090,-0.98%,3.8834
SH510230,金融ETF,2017-06-15,0.8130,2017-06-22,0.8490,1.95%,3.9592
SH510880,红利ETF华泰柏瑞,2017-06-22,1.7190,2017-06-29,1.7710,2.75%,4.068
SZ159928,消费ETF,2017-06-29,0.4500,2017-07-06,0.4490,-0.22%,4.059
SZ159901,深证100ETF易方达,2017-07-06,2.1420,2017-07-13,2.1400,-0.88%,4.0231
SH510410,资源ETF博时,2017-07-13,0.7290,2017-07-20,0.7730,8.89%,4.3806
SH510410,资源ETF博时,2017-07-20,0.7730,2017-07-27,0.7640,1.30%,4.4373
SH510170,大宗商品ETF,2017-07-27,0.4930,2017-08-03,0.5180,2.00%,4.526
SH510170,大宗商品ETF,2017-08-03,0.5180,2017-08-10,0.5430,6.27%,4.81
SH510410,资源ETF博时,2017-08-10,0.8500,2017-08-17,0.8210,-6.63%,4.4912
SH510170,大宗商品ETF,2017-08-17,0.5250,2017-08-24,0.5330,2.13%,4.5868
SZ159949,创业板50ETF,2017-08-24,0.7190,2017-08-31,0.7450,2.07%,4.6817
SZ159949,创业板50ETF,2017-08-31,0.7450,2017-09-07,0.7640,4.32%,4.8841
SZ159949,创业板50ETF,2017-09-07,0.7640,2017-09-14,0.7580,-0.91%,4.8398
SZ159939,信息技术ETF,2017-09-14,0.5730,2017-09-21,0.5720,0.00%,4.8398
SZ159902,中小100ETF华夏,2017-09-21,3.6620,2017-09-28,3.6380,-0.95%,4.7937
SH511880,银华日利ETF,2017-09-28,82.6830,2017-10-12,82.9080,0.25%,4.8055
SZ159928,消费ETF,2017-10-12,0.5360,2017-10-19,0.5390,-1.50%,4.7335
SZ159928,消费ETF,2017-10-19,0.5390,2017-10-26,0.5500,2.09%,4.8325
SZ159928,消费ETF,2017-10-26,0.5500,2017-11-02,0.5460,2.42%,4.9495
SZ159928,消费ETF,2017-11-02,0.5460,2017-11-09,0.5730,8.36%,5.3634
SZ159928,消费ETF,2017-11-09,0.5730,2017-11-16,0.5850,-4.36%,5.1294
SZ159928,消费ETF,2017-11-16,0.5850,2017-11-23,0.5600,0.88%,5.1744
SH512070,证券保险ETF易方达,2017-11-23,0.7330,2017-11-30,0.7110,-4.74%,4.9293
SZ159920,恒生ETF,2017-11-30,1.4950,2017-12-07,1.4420,-4.41%,4.712
SH511880,银华日利ETF,2017-12-07,83.5100,2017-12-14,83.5650,0.07%,4.7153
SH511880,银华日利ETF,2017-12-14,83.5650,2017-12-21,83.6430,0.08%,4.719
SH513500,标普500ETF博时,2017-12-21,0.8220,2017-12-28,0.8170,-0.48%,4.6961
SH511880,银华日利ETF,2017-12-28,83.5090,2018-01-05,83.9560,0.33%,4.7116
SZ159928,消费ETF,2018-01-05,0.6050,2018-01-12,0.6370,3.97%,4.8985
SZ159928,消费ETF,2018-01-12,0.6370,2018-01-19,0.6200,1.43%,4.9686
SH512200,房地产ETF,2018-01-19,3.1110,2018-01-26,3.1500,0.26%,4.9814
SH512200,房地产ETF,2018-01-26,3.1500,2018-02-02,3.0190,-2.86%,4.839
SH510900,恒生中国企业ETF易方达,2018-02-02,1.3500,2018-02-09,1.1750,-8.37%,4.4339
SH511880,银华日利ETF,2018-02-09,84.2230,2018-02-23,84.4020,0.20%,4.443
SH511880,银华日利ETF,2018-02-23,84.4020,2018-03-02,84.4730,0.09%,4.4469
SH511010,国债ETF,2018-03-02,108.8720,2018-03-09,108.7570,0.06%,4.4498
SH511010,国债ETF,2018-03-09,108.7570,2018-03-16,108.7110,-0.18%,4.442
SH511010,国债ETF,2018-03-16,108.7110,2018-03-23,108.9460,0.05%,4.4442
SZ159929,医药ETF,2018-03-23,1.6560,2018-03-30,1.7150,-0.53%,4.4207
SZ159929,医药ETF,2018-03-30,1.7150,2018-04-10,1.6970,-0.35%,4.4051
SH511880,银华日利ETF,2018-04-10,84.9540,2018-04-17,84.9460,0.02%,4.4058
SH511260,十年国债ETF,2018-04-17,98.5060,2018-04-24,99.5070,1.22%,4.4596
SH511260,十年国债ETF,2018-04-24,99.5070,2018-05-03,98.9170,-0.51%,4.4368
SH511260,十年国债ETF,2018-05-03,98.9170,2018-05-10,98.4070,-0.32%,4.4224
SH511880,银华日利ETF,2018-05-10,85.1830,2018-05-17,85.2560,0.07%,4.4256
SH511880,银华日利ETF,2018-05-17,85.2560,2018-05-24,85.3440,0.11%,4.4304
SZ159929,医药ETF,2018-05-24,1.8450,2018-05-31,1.8330,-3.48%,4.2763
SZ159929,医药ETF,2018-05-31,1.8330,2018-06-07,1.8270,3.89%,4.4425
SZ159928,消费ETF,2018-06-07,0.6130,2018-06-14,0.6080,-1.13%,4.3922
SZ159941,纳指ETF,2018-06-14,0.3860,2018-06-22,0.3940,2.33%,4.4944
SZ159941,纳指ETF,2018-06-22,0.3940,2018-06-29,0.3910,-3.28%,4.3468
SH511880,银华日利ETF,2018-06-29,85.7110,2018-07-06,86.0360,0.39%,4.3636
SH511880,银华日利ETF,2018-07-06,86.0360,2018-07-13,85.8790,-0.18%,4.3555
SH511880,银华日利ETF,2018-07-13,85.8790,2018-07-20,85.9450,0.11%,4.3605
SH511260,十年国债ETF,2018-07-20,100.9070,2018-07-27,100.4560,-0.41%,4.3428
SH513500,标普500ETF博时,2018-07-27,0.9060,2018-08-03,0.9020,-0.89%,4.304
SH513500,标普500ETF博时,2018-08-03,0.9020,2018-08-10,0.9070,2.14%,4.3962
SH513500,标普500ETF博时,2018-08-10,0.9070,2018-08-17,0.9110,-0.66%,4.367
SZ159943,深证成指ETF大成,2018-08-17,0.7780,2018-08-24,0.7730,-0.13%,4.3615
SH511880,银华日利ETF,2018-08-24,86.2940,2018-08-31,86.3620,0.05%,4.3637
SH511880,银华日利ETF,2018-08-31,86.3620,2018-09-07,86.3570,0.04%,4.3654
SH511880,银华日利ETF,2018-09-07,86.3570,2018-09-14,86.4280,0.05%,4.3675
SH511880,银华日利ETF,2018-09-14,86.4280,2018-09-21,86.4470,0.06%,4.3699
SH511880,银华日利ETF,2018-09-21,86.4470,2018-10-08,86.6320,0.16%,4.3767
SH511880,银华日利ETF,2018-10-08,86.6320,2018-10-15,86.6760,0.09%,4.3805
SH511880,银华日利ETF,2018-10-15,86.6760,2018-10-22,86.6830,0.04%,4.3823
SH511880,银华日利ETF,2018-10-22,86.6830,2018-10-29,86.7680,0.06%,4.385
SH518880,黄金ETF,2018-10-29,2.7530,2018-11-05,2.7320,-0.94%,4.3436
SH511260,十年国债ETF,2018-11-05,101.1000,2018-11-12,101.6780,0.41%,4.3612
SH511260,十年国债ETF,2018-11-12,101.6780,2018-11-19,102.6500,0.86%,4.3989
SH511260,十年国债ETF,2018-11-19,102.6500,2018-11-26,102.3050,-0.02%,4.3979
SH512200,房地产ETF,2018-11-26,2.0890,2018-12-03,2.1060,-0.24%,4.3874
SH511260,十年国债ETF,2018-12-03,102.5440,2018-12-10,103.3060,0.77%,4.4214
SH511260,十年国债ETF,2018-12-10,103.3060,2018-12-17,102.7170,-0.39%,4.4043
SH511880,银华日利ETF,2018-12-17,87.0960,2018-12-24,87.1410,0.05%,4.4067
SH518880,黄金ETF,2018-12-24,2.7980,2019-01-02,2.8370,1.36%,4.4668
SH518880,黄金ETF,2019-01-02,2.8370,2019-01-09,2.8170,0.07%,4.4699
SH518880,黄金ETF,2019-01-09,2.8170,2019-01-16,2.8030,-0.95%,4.4272
SH511010,国债ETF,2019-01-16,114.4950,2019-01-23,114.3840,0.01%,4.4277
SH511880,银华日利ETF,2019-01-23,87.4120,2019-01-30,87.4570,0.08%,4.4311
SH511880,银华日利ETF,2019-01-30,87.4570,2019-02-13,87.5750,0.12%,4.4364
SZ159928,消费ETF,2019-02-13,0.5250,2019-02-20,0.5440,3.85%,4.6071
SZ159928,消费ETF,2019-02-20,0.5440,2019-02-27,0.5650,2.78%,4.735
SZ159901,深证100ETF易方达,2019-02-27,2.0250,2019-03-06,2.1780,5.50%,4.9957
SH512000,券商ETF,2019-03-06,0.5260,2019-03-13,0.5010,2.41%,5.116
SZ159939,信息技术ETF,2019-03-13,0.5680,2019-03-20,0.5250,-11.54%,4.5257
SZ159939,信息技术ETF,2019-03-20,0.5250,2019-03-27,0.5140,-3.02%,4.3889
SH512100,中证1000ETF,2019-03-27,1.8340,2019-04-03,1.9710,7.36%,4.7118
SH512200,房地产ETF,2019-04-03,2.7870,2019-04-11,2.7620,2.03%,4.8072
SZ159928,消费ETF,2019-04-11,0.6690,2019-04-18,0.6850,-1.01%,4.7587
SZ159928,消费ETF,2019-04-18,0.6850,2019-04-25,0.6810,0.44%,4.7795
SZ159941,纳指ETF,2019-04-25,0.4260,2019-05-07,0.4260,-0.71%,4.7457
SZ159941,纳指ETF,2019-05-07,0.4260,2019-05-14,0.4040,-1.43%,4.6781
SH511880,银华日利ETF,2019-05-14,88.2320,2019-05-21,88.2780,0.05%,4.6802
SH511880,银华日利ETF,2019-05-21,88.2780,2019-05-28,88.3210,0.05%,4.6825
SH511010,国债ETF,2019-05-28,114.5080,2019-06-04,114.8970,0.47%,4.7047
SH518880,黄金ETF,2019-06-04,2.9440,2019-06-12,2.9720,0.79%,4.7419
SH518880,黄金ETF,2019-06-12,2.9720,2019-06-19,2.9890,2.28%,4.85
SH518880,黄金ETF,2019-06-19,2.9890,2019-06-26,3.1080,5.39%,5.1116
SH518880,黄金ETF,2019-06-26,3.1080,2019-07-03,3.1520,-3.16%,4.9501
SH510050,上证50ETF,2019-07-03,2.6370,2019-07-10,2.5620,-3.83%,4.7607
SH513050,中概互联网ETF易方达,2019-07-10,1.2100,2019-07-17,1.2150,1.33%,4.8243
SH512690,酒ETF,2019-07-17,0.1870,2019-07-24,0.1730,-7.45%,4.465
SH511260,十年国债ETF,2019-07-24,104.9440,2019-07-31,104.9460,-0.19%,4.4566
SH511880,银华日利ETF,2019-07-31,88.7370,2019-08-07,88.7880,0.06%,4.4594
SH511880,银华日利ETF,2019-08-07,88.7880,2019-08-14,88.8300,0.06%,4.4618
SH511880,银华日利ETF,2019-08-14,88.8300,2019-08-21,88.8690,0.03%,4.4631
SH518880,黄金ETF,2019-08-21,3.3910,2019-08-28,3.5240,3.96%,4.6396
SH518880,黄金ETF,2019-08-28,3.5240,2019-09-04,3.5240,-0.31%,4.6252
SH512170,医疗ETF,2019-09-04,0.3910,2019-09-11,0.3960,2.29%,4.7311
SH512690,酒ETF,2019-09-11,0.1930,2019-09-19,0.2200,2.34%,4.8416
SH512480,半导体ETF,2019-09-19,0.6380,2019-09-26,0.6100,2.90%,4.9819
SH512480,半导体ETF,2019-09-26,0.6100,2019-10-10,0.6090,-5.79%,4.6935
SH513520,日经ETF,2019-10-10,1.0460,2019-10-17,1.0740,2.48%,4.8097
SH513520,日经ETF,2019-10-17,1.0740,2019-10-24,1.0890,1.21%,4.8678
SH513520,日经ETF,2019-10-24,1.0890,2019-10-31,1.0880,-0.18%,4.8589
SH511880,银华日利ETF,2019-10-31,89.3380,2019-11-07,89.3750,0.04%,4.861
SH513520,日经ETF,2019-11-07,1.1040,2019-11-14,1.1010,0.55%,4.8876
SZ159929,医药ETF,2019-11-14,1.6160,2019-11-21,1.6200,2.69%,5.019
SH515000,科技ETF,2019-11-21,0.6150,2019-11-28,0.5950,-3.72%,4.8325
SZ159941,纳指ETF,2019-11-28,0.4880,2019-12-05,0.4690,-1.47%,4.7613
SH511260,十年国债ETF,2019-12-05,105.6830,2019-12-12,105.6020,-0.07%,4.7579
SH511260,十年国债ETF,2019-12-12,105.6020,2019-12-19,105.3370,-0.23%,4.7468
SH512400,有色金属ETF,2019-12-19,0.6500,2019-12-26,0.6730,2.78%,4.8786
SH512400,有色金属ETF,2019-12-26,0.6730,2020-01-03,0.7230,6.76%,5.2082
SH512000,券商ETF,2020-01-03,0.4990,2020-01-10,0.4950,-1.40%,5.1353
SH512400,有色金属ETF,2020-01-10,0.7270,2020-01-17,0.7280,-0.14%,5.1283
SH512400,有色金属ETF,2020-01-17,0.7280,2020-02-03,0.6250,-4.52%,4.8965
SZ159941,纳指ETF,2020-02-03,0.4940,2020-02-10,0.5510,7.33%,5.2552
SH512480,半导体ETF,2020-02-10,0.8980,2020-02-17,1.0180,7.16%,5.6314
SH512480,半导体ETF,2020-02-17,1.0180,2020-02-24,1.2080,15.69%,6.5149
