标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH512660,军工ETF,2018-09-13,0.7360,2018-09-28,0.7140,-1.38%,0.4705
SZ159928,消费ETF,2018-09-28,2.1640,2018-10-19,1.9540,-11.28%,0.4175
SH518880,黄金ETF,2018-10-19,2.7340,2018-11-02,2.7310,0.29%,0.4187
SH512880,证券ETF,2018-11-02,0.7780,2018-11-16,0.8100,4.08%,0.4358
SH512980,传媒ETF,2018-11-16,0.7290,2018-11-30,0.6800,-5.95%,0.4099
SZ159920,恒生ETF,2018-11-30,1.4340,2018-12-14,1.3990,-0.28%,0.4087
SZ159959,央企ETF银华,2018-12-14,1.0101,2018-12-28,0.9647,-1.63%,0.4021
SH518880,黄金ETF,2018-12-28,2.8260,2019-01-15,2.8010,-0.07%,0.4018
SH512880,证券ETF,2019-01-15,0.7980,2019-01-29,0.7740,0.39%,0.4033
SZ159928,消费ETF,2019-01-29,1.9700,2019-02-19,2.1600,11.11%,0.4481
SZ159939,信息技术ETF,2019-02-19,0.4510,2019-03-05,0.5185,14.65%,0.5138
SH512000,券商ETF,2019-03-05,0.9950,2019-03-19,0.9940,1.01%,0.5189
SH512980,传媒ETF,2019-03-19,0.9010,2019-04-02,0.9050,1.91%,0.5288
SZ159928,消费ETF,2019-04-02,2.6600,2019-04-17,2.7480,0.89%,0.5336
SH510810,上海国企ETF汇添富,2019-04-17,0.9411,2019-05-08,0.8318,-9.37%,0.4836
SZ159941,纳指ETF,2019-05-08,0.4180,2019-05-22,0.4128,-3.41%,0.4671
SH518880,黄金ETF,2019-05-22,2.8340,2019-06-05,2.9630,3.88%,0.4853
SH518880,黄金ETF,2019-06-05,2.9630,2019-06-20,3.0540,1.53%,0.4927
SZ159941,纳指ETF,2019-06-20,0.4260,2019-07-04,0.4297,1.36%,0.4994
SH512690,酒ETF,2019-07-04,0.3968,2019-07-18,0.3879,-2.10%,0.4889
SH511030,公司债ETF,2019-07-18,2.9139,2019-08-01,2.9169,0.11%,0.4894
SH512480,半导体ETF,2019-08-01,0.5260,2019-08-15,0.5210,-3.57%,0.472
SH518880,黄金ETF,2019-08-15,3.4140,2019-08-29,3.5650,4.38%,0.4927
SH512930,AI人工智能ETF,2019-08-29,0.9364,2019-09-12,1.0098,8.51%,0.5346
SH512480,半导体ETF,2019-09-12,0.6330,2019-09-27,0.6165,-3.33%,0.5168
SH513520,日经ETF,2019-09-27,1.0650,2019-10-18,1.0720,1.23%,0.5231
SH512170,医疗ETF,2019-10-18,0.4237,2019-11-01,0.4310,-0.24%,0.5219
SH513520,日经ETF,2019-11-01,1.0920,2019-11-15,1.1080,1.19%,0.5281
SH512690,酒ETF,2019-11-15,0.4299,2019-11-29,0.4159,-1.28%,0.5214
SZ159941,纳指ETF,2019-11-29,0.4885,2019-12-13,0.4755,-3.33%,0.504
SH512480,半导体ETF,2019-12-13,0.7310,2019-12-27,0.7150,1.37%,0.5109
SH513050,中概互联网ETF易方达,2019-12-27,1.4740,2020-01-13,1.5420,5.60%,0.5395
SH512980,传媒ETF,2020-01-13,0.9290,2020-02-04,0.8320,-13.66%,0.4658
SH512480,半导体ETF,2020-02-04,0.8600,2020-02-18,1.0650,23.41%,0.5749
SZ159941,纳指ETF,2020-02-18,0.5583,2020-03-03,0.5073,-10.20%,0.5162
SH515880,通信ETF,2020-03-03,1.2880,2020-03-17,1.1850,-8.26%,0.4736
SZ159972,5年地债ETF,2020-03-17,95.8923,2020-03-31,95.7718,-0.53%,0.4711
SZ159985,豆粕ETF,2020-03-31,1.0230,2020-04-15,0.9770,-4.87%,0.4481
SZ159929,医药ETF,2020-04-15,1.7900,2020-04-29,1.7860,1.01%,0.4526
SZ159941,纳指ETF,2020-04-29,0.5242,2020-05-18,0.5140,-0.05%,0.4524
SZ159995,芯片ETF,2020-05-18,1.0960,2020-06-01,1.0910,-10.11%,0.4067
SH513520,日经ETF,2020-06-01,1.0710,2020-06-15,1.0410,0.56%,0.4089
SH515030,新能源车ETF,2020-06-15,0.9240,2020-07-01,0.9950,7.13%,0.4381
SH512170,医疗ETF,2020-07-01,0.6617,2020-07-15,0.7390,8.68%,0.4761
SH512000,券商ETF,2020-07-15,1.2560,2020-07-29,1.1790,-12.46%,0.4168
SH510170,大宗商品ETF,2020-07-29,0.5238,2020-08-12,0.5318,3.10%,0.4297
SH512670,国防ETF,2020-08-12,0.8445,2020-08-26,0.8080,-6.19%,0.4031
SH512690,酒ETF,2020-08-26,0.6961,2020-09-09,0.6652,-2.11%,0.3946
SZ159985,豆粕ETF,2020-09-09,1.0400,2020-09-23,1.0760,3.05%,0.4067
SZ159985,豆粕ETF,2020-09-23,1.0760,2020-10-15,1.1270,4.26%,0.424
SH512170,医疗ETF,2020-10-15,0.7473,2020-10-29,0.7653,-1.28%,0.4185
SH512690,酒ETF,2020-10-29,0.7641,2020-11-12,0.8300,7.98%,0.4519
SH515030,新能源车ETF,2020-11-12,1.3490,2020-11-26,1.3530,3.30%,0.4669
SH515220,煤炭ETF,2020-11-26,1.1475,2020-12-10,1.1422,-0.39%,0.4651
SH512670,国防ETF,2020-12-10,0.8685,2020-12-24,0.9500,9.29%,0.5083
SH511030,公司债ETF,2020-12-24,4.2591,2021-01-08,42.5855,-0.52%,0.5056
SH512670,国防ETF,2021-01-08,1.1315,2021-01-22,1.0815,-8.01%,0.4651
SH513050,中概互联网ETF易方达,2021-01-22,2.3580,2021-02-05,2.4650,5.22%,0.4894
SH512690,酒ETF,2021-02-05,1.0418,2021-02-26,0.8947,-10.83%,0.4364
SH510410,资源ETF博时,2021-02-26,0.8560,2021-03-12,0.8390,-4.73%,0.4158
SH511260,十年国债ETF,2021-03-12,108.9119,2021-03-26,108.8775,0.01%,0.4158
SH512690,酒ETF,2021-03-26,0.8656,2021-04-12,0.8759,5.24%,0.4376
SZ159995,芯片ETF,2021-04-12,1.1780,2021-04-26,1.2010,0.17%,0.4383
SH515030,新能源车ETF,2021-04-26,1.5860,2021-05-13,1.5320,-2.18%,0.4288
SH515220,煤炭ETF,2021-05-13,1.4039,2021-05-27,1.3754,-8.67%,0.3916
SH512670,国防ETF,2021-05-27,0.8750,2021-06-10,0.9145,5.30%,0.4123
SH512480,半导体ETF,2021-06-10,1.1400,2021-06-25,1.2520,9.88%,0.4531
SZ159995,芯片ETF,2021-06-25,1.4990,2021-07-09,1.6170,11.04%,0.5031
SZ159755,电池ETF,2021-07-09,1.2400,2021-07-23,1.2800,6.36%,0.5351
SH516780,稀土ETF,2021-07-23,1.2780,2021-08-06,1.3650,2.19%,0.5468
SH511030,公司债ETF,2021-08-06,5.3277,2021-08-20,5.3406,0.14%,0.5475
SH515220,煤炭ETF,2021-08-20,1.6336,2021-09-03,1.9718,23.38%,0.6755
SH515220,煤炭ETF,2021-09-03,1.9718,2021-09-17,2.1615,13.54%,0.767
SZ159930,能源ETF,2021-09-17,1.0340,2021-10-12,0.9950,-5.88%,0.7219
SZ159928,消费ETF,2021-10-12,1.1550,2021-10-26,1.1570,0.78%,0.7275
SZ159755,电池ETF,2021-10-26,1.3960,2021-11-09,1.4360,2.14%,0.7431
SZ159869,游戏ETF,2021-11-09,1.0130,2021-11-23,1.0370,2.65%,0.7628
SH515880,通信ETF,2021-11-23,1.1170,2021-12-07,1.0810,-2.15%,0.7464
SH516780,稀土ETF,2021-12-07,1.4950,2021-12-21,1.4530,-4.51%,0.7127
SH516620,影视ETF,2021-12-21,1.1960,2022-01-05,1.3000,11.14%,0.7921
SH516670,畜牧养殖ETF,2022-01-05,0.9840,2022-01-19,0.9310,-4.18%,0.759
SZ159920,恒生ETF,2022-01-19,1.2380,2022-02-09,1.2790,1.29%,0.7688
SZ159985,豆粕ETF,2022-02-09,1.4420,2022-02-23,1.5040,5.22%,0.8089
SZ159608,稀有金属ETF,2022-02-23,1.0130,2022-03-09,0.8750,-10.20%,0.7264
SZ159985,豆粕ETF,2022-03-09,1.6240,2022-03-23,1.6970,6.06%,0.7704
SZ159985,豆粕ETF,2022-03-23,1.6970,2022-04-08,1.5260,-11.08%,0.6851
SZ159707,地产ETF,2022-04-08,1.1820,2022-04-22,1.0690,-9.12%,0.6226
SZ159985,豆粕ETF,2022-04-22,1.6070,2022-05-11,1.5500,-5.21%,0.5902
SZ159972,5年地债ETF,2022-05-11,102.0850,2022-05-25,102.4685,0.02%,0.5903
SH515790,光伏ETF,2022-05-25,1.3770,2022-06-09,1.4950,10.75%,0.6537
SH513330,恒生互联网ETF,2022-06-09,0.5240,2022-06-23,0.5170,-4.32%,0.6255
SH513360,教育ETF博时,2022-06-23,0.4030,2022-07-07,0.4070,0.74%,0.6301
SZ159892,恒生医药ETF,2022-07-07,0.7100,2022-07-21,0.6890,-2.82%,0.6124
SH513500,标普500ETF博时,2022-07-21,1.2620,2022-08-04,1.3190,3.73%,0.6352
SZ159941,纳指ETF,2022-08-04,0.6880,2022-08-18,0.7020,5.81%,0.6721
SZ159995,芯片ETF,2022-08-18,1.2750,2022-09-01,1.1390,-8.60%,0.6143
SH513360,教育ETF博时,2022-09-01,0.4320,2022-09-16,0.4080,-7.85%,0.5661
SZ159707,地产ETF,2022-09-16,1.0020,2022-09-30,0.9640,-10.21%,0.5083
SH511010,国债ETF,2022-09-30,126.8683,2022-10-21,127.3451,0.44%,0.5106
SZ159883,医疗器械ETF,2022-10-21,0.7000,2022-11-04,0.6890,-2.01%,0.5003
SH515400,大数据ETF,2022-11-04,0.7470,2022-11-18,0.7780,7.89%,0.5398
SH513130,恒生科技ETF,2022-11-18,0.5040,2022-12-02,0.5190,4.19%,0.5624
SH512200,房地产ETF,2022-12-02,0.7740,2022-12-16,0.7770,-2.02%,0.551
SH512690,酒ETF,2022-12-16,0.8630,2022-12-30,0.8500,-1.51%,0.5427
SZ159985,豆粕ETF,2022-12-30,2.0100,2023-01-16,1.9890,0.70%,0.5465
SZ159859,生物医药ETF,2023-01-16,0.6660,2023-02-06,0.6250,-0.47%,0.544
SZ159852,软件ETF,2023-02-06,0.9670,2023-02-20,0.9450,-4.79%,0.5179
SZ159869,游戏ETF,2023-02-20,0.9600,2023-03-06,0.9410,4.16%,0.5395
SH515220,煤炭ETF,2023-03-06,2.0871,2023-03-20,1.9588,-7.81%,0.4974
SH512480,半导体ETF,2023-03-20,0.9390,2023-04-03,1.0280,5.97%,0.527
SZ159869,游戏ETF,2023-04-03,1.3120,2023-04-18,1.3200,8.07%,0.5696
SZ159869,游戏ETF,2023-04-18,1.3200,2023-05-05,1.5530,24.77%,0.7107
SZ159869,游戏ETF,2023-05-05,1.5530,2023-05-19,1.3850,-13.26%,0.6165
SH513520,日经ETF,2023-05-19,1.3960,2023-06-02,1.2230,-6.82%,0.5744
SH515880,通信ETF,2023-06-02,1.1350,2023-06-16,1.2900,8.38%,0.6226
SH511090,30年国债ETF,2023-06-16,94.0835,2023-07-04,94.8800,0.34%,0.6247
SZ159985,豆粕ETF,2023-07-04,2.0140,2023-07-18,2.0590,0.19%,0.6259
SH511030,公司债ETF,2023-07-18,8.3663,2023-08-01,8.3623,0.01%,0.626
SH512200,房地产ETF,2023-08-01,0.6960,2023-08-15,0.6640,-5.53%,0.5913
SZ159851,金融科技ETF,2023-08-15,1.1930,2023-08-29,1.1700,-4.94%,0.5621
SZ159985,豆粕ETF,2023-08-29,2.3720,2023-09-12,2.3210,-0.42%,0.5597
SH515220,煤炭ETF,2023-09-12,2.0358,2023-09-26,2.0724,2.88%,0.5758
SZ159992,创新药ETF,2023-09-26,0.8260,2023-10-18,0.8440,3.86%,0.5981
SH513360,教育ETF博时,2023-10-18,0.5890,2023-11-01,0.5660,-4.19%,0.573
SH518880,黄金ETF,2023-11-01,4.6030,2023-11-15,4.5770,-1.34%,0.5653
SZ159869,游戏ETF,2023-11-15,1.1020,2023-11-29,1.0470,-5.44%,0.5346
SH513360,教育ETF博时,2023-11-29,0.6250,2023-12-13,0.6470,4.69%,0.5596
SZ159869,游戏ETF,2023-12-13,1.1670,2023-12-27,0.9760,-16.93%,0.4649
SH513520,日经ETF,2023-12-27,1.3360,2024-01-11,1.4460,1.77%,0.4731
SH513290,纳指生物科技ETF汇添富,2024-01-11,1.1820,2024-01-25,1.1400,-1.86%,0.4643
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-02-08,1.1240,-22.47%,0.3599
SZ159930,能源ETF,2024-02-08,1.3860,2024-03-01,1.4610,4.74%,0.377
SH515400,大数据ETF,2024-03-01,0.7640,2024-03-15,0.7400,1.80%,0.3838
SH517520,黄金股ETF,2024-03-15,1.1280,2024-03-29,1.1930,4.12%,0.3996
SH517520,黄金股ETF,2024-03-29,1.1930,2024-04-16,1.2410,15.03%,0.4596
SH517520,黄金股ETF,2024-04-16,1.2410,2024-04-30,1.2310,-4.51%,0.4389
SH512670,国防ETF,2024-04-30,0.6020,2024-05-17,0.6310,0.99%,0.4432
SZ159707,地产ETF,2024-05-17,0.6840,2024-05-31,0.6130,-2.87%,0.4305
SZ159509,纳指科技ETF景顺,2024-05-31,1.4480,2024-06-17,1.7090,14.04%,0.4909
SZ159509,纳指科技ETF景顺,2024-06-17,1.7090,2024-07-01,1.7170,3.26%,0.5069
SH513500,标普500ETF博时,2024-07-01,1.9670,2024-07-15,2.0240,0.15%,0.5077
SH513520,日经ETF,2024-07-15,1.5220,2024-07-29,1.4890,-4.82%,0.4832
SH512670,国防ETF,2024-07-29,0.6190,2024-08-12,0.5950,-2.75%,0.4699
SH512200,房地产ETF,2024-08-12,1.1910,2024-08-26,1.1560,159.41%,1.2191
SZ159509,纳指科技ETF景顺,2024-08-26,1.5790,2024-09-09,1.4700,-7.78%,1.1242
SZ159985,豆粕ETF,2024-09-09,1.9620,2024-09-25,1.9400,-0.86%,1.1146
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-16,1.2920,52.39%,1.6985
SZ159851,金融科技ETF,2024-10-16,1.2920,2024-10-30,1.4010,7.36%,1.8235
SH515790,光伏ETF,2024-10-30,0.8660,2024-11-13,0.9080,4.16%,1.8993
SH515400,大数据ETF,2024-11-13,0.9520,2024-11-27,0.8500,-14.39%,1.626
SH513730,东南亚科技ETF,2024-11-27,1.4090,2024-12-11,1.4160,2.31%,1.6636
SH562500,机器人ETF,2024-12-11,0.8640,2024-12-25,0.8040,-7.53%,1.5383
SZ159546,集成电路ETF,2024-12-25,1.3250,2025-01-09,1.2480,-6.33%,1.4409
SH511030,公司债ETF,2025-01-09,10.5390,2025-01-23,10.5200,-0.18%,1.4383
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-14,1.2800,-19.38%,1.1595
SZ159869,游戏ETF,2025-02-14,1.3240,2025-02-28,1.1750,-0.16%,1.1577
SH520500,恒生创新药ETF,2025-02-28,1.1770,2025-03-14,1.2300,-4.65%,1.1038
SH512670,国防ETF,2025-03-14,0.7510,2025-03-28,0.7130,-4.27%,1.0567
SH511030,公司债ETF,2025-03-28,105.3300,2025-04-14,105.5990,0.32%,1.0601
SZ159698,粮食ETF,2025-04-14,0.9210,2025-04-28,0.8620,-4.50%,1.0124
SH520500,恒生创新药ETF,2025-04-28,1.3120,2025-05-15,1.2460,-6.36%,0.948
SZ159822,新经济ETF银华,2025-05-15,0.7270,2025-05-29,0.6950,-5.98%,0.8913
SH520500,恒生创新药ETF,2025-05-29,1.4040,2025-06-13,1.6380,25.43%,1.118
SH520500,恒生创新药ETF,2025-06-13,1.6380,2025-06-27,1.5300,-8.12%,1.0272
SZ159851,金融科技ETF,2025-06-27,1.6550,2025-07-11,1.7390,0.42%,1.0315
SH515790,光伏ETF,2025-07-11,0.7260,2025-07-25,0.7450,3.43%,1.0669
SH516780,稀土ETF,2025-07-25,1.3930,2025-08-08,1.3920,0.22%,1.0692
SH515880,通信ETF,2025-08-08,1.7640,2025-08-22,2.1800,19.07%,1.2731
SH515880,通信ETF,2025-08-22,2.1800,2025-09-05,2.5180,12.35%,1.4302
SH515880,通信ETF,2025-09-05,2.5180,2025-09-19,2.6810,12.64%,1.6111
SH513310,中韩半导体ETF,2025-09-19,2.1650,2025-10-13,2.4020,8.78%,1.7524
SH561330,矿业ETF,2025-10-13,1.8020,2025-10-27,1.7320,-3.77%,1.6863
SH513520,日经ETF,2025-10-27,1.9340,2025-11-10,1.9670,2.33%,1.7257
SH515790,光伏ETF,2025-11-10,1.0820,2025-11-24,0.9270,-14.07%,1.4828
SH513290,纳指生物科技ETF汇添富,2025-11-24,1.5090,2025-12-08,1.6010,10.84%,1.6436
SZ159583,通信设备ETF,2025-12-08,1.2150,2025-12-22,1.2830,7.39%,1.7651
SZ159206,卫星ETF,2025-12-22,1.4290,2026-01-07,1.7730,25.91%,2.2225
SZ159206,卫星ETF,2026-01-07,1.7730,2026-01-21,1.8730,5.69%,2.3489
SH512980,传媒ETF,2026-01-21,1.1790,2026-02-04,1.1850,3.81%,2.4385
SH513310,中韩半导体ETF,2026-02-04,3.6120,2026-02-26,4.3210,7.82%,2.6293
SH513520,日经ETF,2026-02-26,2.1230,2026-03-06,1.9830,-7.38%,2.4352
