标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH512070,证券保险ETF易方达,2017-05-31,1.7600,2017-06-28,1.8400,5.20%,2.6297
SZ159928,消费ETF,2017-06-28,1.7950,2017-07-26,1.7550,-0.78%,2.6093
SH512660,军工ETF,2017-07-26,0.8700,2017-08-23,0.8960,3.00%,2.6875
SH512070,证券保险ETF易方达,2017-08-23,1.9610,2017-09-20,2.0030,3.13%,2.7717
SH513050,中概互联网ETF易方达,2017-09-20,1.4990,2017-10-25,1.4950,-1.00%,2.744
SZ159949,创业板50ETF,2017-10-25,0.7680,2017-11-22,0.7120,-6.68%,2.5606
SH513050,中概互联网ETF易方达,2017-11-22,1.5760,2017-12-20,1.5120,-3.00%,2.4839
SZ159941,纳指ETF,2017-12-20,0.3525,2018-01-18,0.3635,2.12%,2.5365
SH512880,证券ETF,2018-01-18,1.0330,2018-02-22,0.8930,-13.83%,2.1858
SH513050,中概互联网ETF易方达,2018-02-22,1.5470,2018-03-22,1.5640,7.28%,2.3449
SZ159929,医药ETF,2018-03-22,1.7060,2018-04-23,1.6300,-5.25%,2.2217
SZ159920,恒生ETF,2018-04-23,1.4721,2018-05-23,1.5111,4.06%,2.3119
SZ159929,医药ETF,2018-05-23,1.8400,2018-06-21,1.7120,-6.35%,2.1651
SH511260,十年国债ETF,2018-06-21,99.9616,2018-07-19,101.3381,1.41%,2.1956
SH511260,十年国债ETF,2018-07-19,101.3381,2018-08-16,100.9504,0.15%,2.1989
SH512770,战略新兴ETF,2018-08-16,0.9910,2018-09-13,0.9330,-6.63%,2.0532
SH512660,军工ETF,2018-09-13,0.7360,2018-10-19,0.6190,-16.18%,1.7209
SH511010,国债ETF,2018-10-19,112.8131,2018-11-16,113.8327,0.83%,1.7352
SH512880,证券ETF,2018-11-16,0.8100,2018-12-14,0.7520,-1.90%,1.7022
SZ159928,消费ETF,2018-12-14,1.8690,2019-01-15,1.9130,-2.90%,1.6529
SZ159928,消费ETF,2019-01-15,1.9130,2019-02-19,2.1600,18.41%,1.9572
SZ159939,信息技术ETF,2019-02-19,0.4510,2019-03-19,0.5290,21.51%,2.3782
SZ159928,消费ETF,2019-03-19,2.4980,2019-04-17,2.7480,7.78%,2.5633
SH510230,金融ETF,2019-04-17,1.0903,2019-05-22,0.9752,-10.40%,2.2967
SH518880,黄金ETF,2019-05-22,2.8340,2019-06-20,3.0540,5.47%,2.4223
SH512070,证券保险ETF易方达,2019-06-20,2.2910,2019-07-18,2.2530,5.04%,2.5443
SH511030,公司债ETF,2019-07-18,2.9139,2019-08-15,2.9288,0.31%,2.5522
SH512690,酒ETF,2019-08-15,0.3879,2019-09-12,0.4052,2.36%,2.6124
SZ159930,能源ETF,2019-09-12,0.7340,2019-10-18,0.6980,-4.45%,2.4961
SH513520,日经ETF,2019-10-18,1.0720,2019-11-15,1.1080,2.51%,2.5588
SH512480,半导体ETF,2019-11-15,0.6290,2019-12-13,0.7310,14.80%,2.9376
SH512480,半导体ETF,2019-12-13,0.7310,2020-01-13,0.8250,7.06%,3.1451
SH512480,半导体ETF,2020-01-13,0.8250,2020-02-18,1.0650,30.37%,4.1002
SH512480,半导体ETF,2020-02-18,1.0650,2020-03-17,0.8990,-12.92%,3.5703
SZ159985,豆粕ETF,2020-03-17,0.9600,2020-04-15,0.9770,1.77%,3.6335
SZ159929,医药ETF,2020-04-15,1.7900,2020-05-18,1.8560,2.68%,3.731
SH518880,黄金ETF,2020-05-18,3.9270,2020-06-15,3.8440,0.52%,3.7505
SH512170,医疗ETF,2020-06-15,0.6093,2020-07-15,0.7390,22.53%,4.5953
SH512690,酒ETF,2020-07-15,0.6825,2020-08-12,0.6093,-7.04%,4.2719
SH515450,红利低波50ETF,2020-08-12,0.7516,2020-09-09,0.7646,3.37%,4.4158
SH518880,黄金ETF,2020-09-09,4.0680,2020-10-15,3.9530,-2.66%,4.2986
SH512690,酒ETF,2020-10-15,0.7178,2020-11-12,0.8300,12.24%,4.8246
SH513080,法国CAC40ETF,2020-11-12,1.0630,2020-12-10,1.1140,5.95%,5.1116
SH512690,酒ETF,2020-12-10,0.8590,2021-01-08,1.0576,27.44%,6.5141
SH512770,战略新兴ETF,2021-01-08,2.3280,2021-02-05,2.3480,0.60%,6.5532
SH512690,酒ETF,2021-02-05,1.0418,2021-03-12,0.8344,-19.46%,5.278
SH513330,恒生互联网ETF,2021-03-12,0.8970,2021-04-12,0.8560,-2.46%,5.148
SH515210,钢铁ETF,2021-04-12,1.3532,2021-05-13,1.3939,10.30%,5.6782
SZ159992,创新药ETF,2021-05-13,1.5270,2021-06-10,1.5430,0.26%,5.6931
SZ159851,金融科技ETF,2021-06-10,1.1910,2021-07-09,1.1750,4.40%,5.9435
SH516780,稀土ETF,2021-07-09,1.1310,2021-08-06,1.3650,24.59%,7.4053
SZ159755,电池ETF,2021-08-06,1.3630,2021-09-03,1.2470,-2.47%,7.2225
SH512880,证券ETF,2021-09-03,1.1780,2021-10-12,1.1250,-2.43%,7.0466
SH513050,中概互联网ETF易方达,2021-10-12,1.4920,2021-11-09,1.4440,-4.18%,6.7518
SZ159869,游戏ETF,2021-11-09,1.0130,2021-12-07,0.9820,-3.44%,6.5195
SZ159745,建材ETF,2021-12-07,0.9540,2022-01-05,0.9900,7.41%,7.0027
SZ159869,游戏ETF,2022-01-05,1.1680,2022-02-09,0.9540,-18.90%,5.6793
SZ159985,豆粕ETF,2022-02-09,1.4420,2022-03-09,1.6240,12.83%,6.4083
SZ159985,豆粕ETF,2022-03-09,1.6240,2022-04-08,1.5260,-5.69%,6.0438
SH515210,钢铁ETF,2022-04-08,1.4022,2022-05-11,1.2242,-11.97%,5.3201
SH515790,光伏ETF,2022-05-11,1.2810,2022-06-09,1.4950,21.00%,6.4372
SH513360,教育ETF博时,2022-06-09,0.3660,2022-07-07,0.4070,11.23%,7.1602
SZ159615,恒生生物科技ETF南方,2022-07-07,1.0330,2022-08-04,0.9350,-11.63%,6.3277
SH512480,半导体ETF,2022-08-04,0.9830,2022-09-01,0.9170,-4.15%,6.0654
SZ159707,地产ETF,2022-09-01,0.9710,2022-09-30,0.9640,-1.98%,5.9453
SZ159883,医疗器械ETF,2022-09-30,0.6250,2022-11-04,0.6890,9.47%,6.5084
SZ159892,恒生医药ETF,2022-11-04,0.6200,2022-12-02,0.6720,12.21%,7.3029
SH513130,恒生科技ETF,2022-12-02,0.5190,2022-12-30,0.5470,4.21%,7.6107
SZ159859,生物医药ETF,2022-12-30,0.5910,2023-02-06,0.6250,7.59%,8.1882
SZ159869,游戏ETF,2023-02-06,0.8920,2023-03-06,0.9410,8.44%,8.8791
SH513360,教育ETF博时,2023-03-06,0.5910,2023-04-03,0.5650,-6.34%,8.3158
SZ159869,游戏ETF,2023-04-03,1.3120,2023-05-05,1.5530,34.84%,11.2133
SH512980,传媒ETF,2023-05-05,0.9920,2023-06-02,0.9340,-8.34%,10.278
SZ159852,软件ETF,2023-06-02,1.0150,2023-07-04,0.9920,-2.38%,10.033
SZ159985,豆粕ETF,2023-07-04,2.0140,2023-08-01,2.1730,4.82%,10.5171
SH512000,券商ETF,2023-08-01,0.9650,2023-08-29,0.9750,0.72%,10.5927
SH512200,房地产ETF,2023-08-29,0.6970,2023-09-26,0.6160,-8.04%,9.7415
SZ159869,游戏ETF,2023-09-26,1.0860,2023-11-01,1.0160,-5.53%,9.2023
SZ159892,恒生医药ETF,2023-11-01,0.5990,2023-11-29,0.5940,2.51%,9.4331
SH515220,煤炭ETF,2023-11-29,2.1732,2023-12-27,2.1870,0.51%,9.4813
SH513730,东南亚科技ETF,2023-12-27,1.0720,2024-01-25,1.0140,-8.33%,8.6919
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-03-01,1.1450,-19.72%,6.9781
SZ159998,计算机ETF,2024-03-01,0.7940,2024-03-29,0.7400,-1.58%,6.8678
SH517520,黄金股ETF,2024-03-29,1.1930,2024-04-30,1.2310,9.84%,7.5437
SZ159707,地产ETF,2024-04-30,0.5630,2024-05-31,0.6130,3.92%,7.8398
SZ159840,锂电池ETF工银,2024-05-31,0.4640,2024-07-01,0.4230,-7.76%,7.2315
SZ159509,纳指科技ETF景顺,2024-07-01,1.7170,2024-07-29,1.5570,-12.33%,6.3397
SH512670,国防ETF,2024-07-29,0.6190,2024-08-26,0.5590,-8.41%,5.8063
SZ159996,家电ETF,2024-08-26,1.0590,2024-09-25,1.1330,6.17%,6.1644
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-30,1.4010,63.60%,10.0851
SH515400,大数据ETF,2024-10-30,0.8030,2024-11-27,0.8500,3.14%,10.4019
SH513400,道琼斯ETF,2024-11-27,1.1940,2024-12-25,1.1850,-1.99%,10.1954
SH511030,公司债ETF,2024-12-25,10.5060,2025-01-23,10.5200,0.10%,10.2051
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-28,1.2120,-19.90%,8.1746
SH515080,中证红利ETF,2025-02-28,1.4293,2025-03-28,1.4638,2.27%,8.36
SZ159822,新经济ETF银华,2025-03-28,0.8010,2025-04-28,0.6340,-15.45%,7.0687
SH513850,美国50ETF易方达,2025-04-28,1.2740,2025-05-29,1.3840,7.08%,7.5688
SZ159509,纳指科技ETF景顺,2025-05-29,1.5710,2025-06-27,1.6310,3.57%,7.8393
SZ159851,金融科技ETF,2025-06-27,1.6550,2025-07-25,0.8540,-48.53%,4.0347
SZ159608,稀有金属ETF,2025-07-25,0.7580,2025-08-22,0.8180,5.26%,4.2468
SZ159995,芯片ETF,2025-08-22,1.5430,2025-09-19,1.7030,23.59%,5.2487
SH513330,恒生互联网ETF,2025-09-19,0.5960,2025-10-27,0.5870,-4.37%,5.0194
SZ159507,电信ETF,2025-10-27,1.8970,2025-11-24,1.6560,-9.60%,4.5374
SH511360,短融ETF海富通,2025-11-24,112.6540,2025-12-22,112.7440,0.08%,4.5411
SH512400,有色金属ETF,2025-12-22,1.8470,2026-01-21,2.2530,20.86%,5.4886
SZ159731,石化ETF,2026-01-21,1.1000,2026-02-26,1.0700,6.20%,5.8288
SH513310,中韩半导体ETF,2026-02-26,4.3210,2026-03-06,4.1320,4.85%,6.1113
