标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159928,SH511010,SH513500,SZ159943,SZ159920","消费ETF,国债ETF,标普500ETF博时,深证成指ETF大成,恒生ETF",2016-03-28,"1.2970,109.7039,0.6045,0.8963,0.9757",2016-04-05,"1.2990,109.9217,0.6100,0.9228,0.9719",0.73%,1.4363
"SZ159939,SH510500,SZ159915,SZ159901,SH510880","信息技术ETF,中证500ETF,创业板ETF易方达,深证100ETF易方达,红利ETF华泰柏瑞",2016-04-05,"1.1775,5.4657,2.1680,1.9330,1.6008",2016-04-12,"1.1604,5.4531,2.1620,1.9008,1.5864",2.03%,1.4654
"SH518880,SH511010,SH510170","黄金ETF,国债ETF,大宗商品ETF",2016-04-12,"2.6070,109.8409,0.4075",2016-04-19,"2.5880,109.6084,0.4193",0.18%,1.468
"SH513500,SH510880,SH510180,SH510300,SH510500","标普500ETF博时,红利ETF华泰柏瑞,上证180ETF,沪深300ETF华泰柏瑞,中证500ETF",2016-04-19,"0.6195,1.6002,2.2816,2.7060,5.4833",2016-04-26,"0.6240,1.5779,2.2480,2.6648,5.2727",-1.99%,1.4388
"SZ159928,SZ159902,SH511010","消费ETF,中小100ETF华夏,国债ETF",2016-04-26,"1.2610,3.1370,108.5631",2016-05-04,"1.3260,3.2150,109.0862",2.74%,1.4782
"SZ159928,SZ159939,SH518880,SZ159915,SZ159902","消费ETF,信息技术ETF,黄金ETF,创业板ETF易方达,中小100ETF华夏",2016-05-04,"1.3260,1.1451,2.6770,2.1020,3.2150",2016-05-11,"1.3380,1.0505,2.6690,1.9300,3.0280",-4.63%,1.4097
"SH513500,SZ159941,SH511010,SZ159920,SH510900","标普500ETF博时,纳指ETF,国债ETF,恒生ETF,恒生中国企业ETF易方达",2016-05-11,"0.6280,0.2368,109.3985,0.9728,0.7951",2016-05-18,"0.6155,0.2338,109.2852,0.9567,0.7841",-0.31%,1.4054
"SH510050,SH511010,SH513500,SZ159928,SZ159943","上证50ETF,国债ETF,标普500ETF博时,消费ETF,深证成指ETF大成",2016-05-18,"1.7357,109.2852,0.6155,1.3030,0.8555",2016-05-25,"1.7323,109.3059,0.6235,1.3070,0.8595",-0.84%,1.3936
"SZ159920,SZ159941,SH510900,SH513500,SZ159929","恒生ETF,纳指ETF,恒生中国企业ETF易方达,标普500ETF博时,医药ETF",2016-05-25,"0.9947,0.2395,0.8015,0.6235,1.2660",2016-06-01,"1.0185,0.2445,0.8244,0.6395,1.2880",4.18%,1.4519
"SZ159915,SZ159943,SH510500,SZ159902,SH510230","创业板ETF易方达,深证成指ETF大成,中证500ETF,中小100ETF华夏,金融ETF",2016-06-01,"2.0670,0.8945,5.2106,3.1650,0.7652",2016-06-08,"2.0920,0.9026,5.2777,3.2340,0.7627",1.21%,1.4695
"SH510900,SH518880,SZ159920,SZ159902,SZ159943","恒生中国企业ETF易方达,黄金ETF,恒生ETF,中小100ETF华夏,深证成指ETF大成",2016-06-08,"0.8519,2.6460,1.0423,3.2340,0.9026",2016-06-17,"0.8107,2.7150,0.9966,3.1960,0.8884",-1.53%,1.447
"SH510410,SH510500,SZ159902,SZ159928,SZ159915","资源ETF博时,中证500ETF,中小100ETF华夏,消费ETF,创业板ETF易方达",2016-06-17,"0.6440,5.2282,3.1960,1.3650,2.0340",2016-06-24,"0.6250,5.1653,3.1650,1.3400,2.0430",0.78%,1.4582
"SZ159930,SH511010,SH513500,SZ159941,SZ159928","能源ETF,国债ETF,标普500ETF博时,纳指ETF,消费ETF",2016-06-24,"0.7670,109.7690,0.6295,0.2383,1.3400",2016-07-01,"0.7740,110.1896,0.6470,0.2425,1.3780",0.84%,1.4704
"SH510900,SZ159920,SH513500,SH510410,SZ159929","恒生中国企业ETF易方达,恒生ETF,标普500ETF博时,资源ETF博时,医药ETF",2016-07-01,"0.8556,1.0423,0.6470,0.6570,1.3250",2016-07-08,"0.8464,1.0328,0.6495,0.6750,1.3870",2.81%,1.5117
"SZ159928,SZ159929,SH510170,SH513500,SH510500","消费ETF,医药ETF,大宗商品ETF,标普500ETF博时,中证500ETF",2016-07-08,"1.4400,1.3870,0.4265,0.6495,5.5269",2016-07-15,"1.4850,1.4210,0.4400,0.6785,5.6561",2.11%,1.5435
"SZ159920,SZ159930,SH510900,SZ159941,SH510880","恒生ETF,能源ETF,恒生中国企业ETF易方达,纳指ETF,红利ETF华泰柏瑞",2016-07-15,"1.0860,0.8100,0.8931,0.2550,1.6290",2016-07-22,"1.1003,0.7800,0.8867,0.2540,1.6263",0.71%,1.5545
"SH513500,SH511010,SH510050,SH510180,SH510230","标普500ETF博时,国债ETF,上证50ETF,上证180ETF,金融ETF",2016-07-22,"0.6890,110.5738,1.8376,2.3201,0.7793",2016-07-29,"0.7095,110.7512,1.8384,2.3144,0.7759",-0.51%,1.5466
"SH518880,SZ159941,SH511010,SZ159901,SZ159943","黄金ETF,纳指ETF,国债ETF,深证100ETF易方达,深证成指ETF大成",2016-07-29,"2.8590,0.2590,110.7512,1.9204,0.9181",2016-08-05,"2.9180,0.2587,111.0447,1.9286,0.9178",-0.05%,1.5458
"SZ159901,SZ159939,SH510500,SZ159902,SZ159943","深证100ETF易方达,信息技术ETF,中证500ETF,中小100ETF华夏,深证成指ETF大成",2016-08-05,"1.9286,0.5770,5.4413,3.2330,0.9178",2016-08-12,"1.9789,0.5775,5.5303,3.2810,0.9214",0.16%,1.5484
"SH510230,SH510900,SH512880,SH510050,SH510880","金融ETF,恒生中国企业ETF易方达,证券ETF,上证50ETF,红利ETF华泰柏瑞",2016-08-12,"0.8060,0.9325,1.0370,1.8977,1.6996",2016-08-19,"0.8164,0.9389,1.0680,1.9219,1.7277",3.41%,1.6011
"SZ159920,SH510500,SZ159939,SZ159943,SZ159915","恒生ETF,中证500ETF,信息技术ETF,深证成指ETF大成,创业板ETF易方达",2016-08-19,"1.1516,5.6872,0.5965,0.9634,2.1120",2016-08-26,"1.1526,5.6310,0.5915,0.9440,2.0950",-1.05%,1.5843
"SZ159915,SH513500,SZ159928,SH510230,SH518880","创业板ETF易方达,标普500ETF博时,消费ETF,金融ETF,黄金ETF",2016-08-26,"2.0950,0.6925,1.4580,0.8086,2.8410",2016-09-02,"2.0810,0.7020,1.4540,0.8150,2.8210",-0.01%,1.5841
"SZ159920,SH510900,SH513500,SH510230,SZ159928","恒生ETF,恒生中国企业ETF易方达,标普500ETF博时,金融ETF,消费ETF",2016-09-02,"1.1706,0.9508,0.7020,0.8150,1.4540",2016-09-09,"1.2315,0.9957,0.7215,0.8160,1.4410",2.34%,1.6212
"SH510900,SZ159920,SH512660,SZ159941,SH510410","恒生中国企业ETF易方达,恒生ETF,军工ETF,纳指ETF,资源ETF博时",2016-09-09,"0.9957,1.2315,1.0180,0.2657,0.6700",2016-09-20,"0.9554,1.1935,0.9860,0.2635,0.6530",-1.77%,1.5926
"SZ159941,SH513500,SZ159939,SH511010,SZ159929","纳指ETF,标普500ETF博时,信息技术ETF,国债ETF,医药ETF",2016-09-20,"0.2635,0.7115,0.5800,111.1964,1.4250",2016-09-27,"0.2685,0.7230,0.5755,111.2447,1.4150",0.03%,1.593
"SH511010,SZ159928,SZ159929,SH510880,SZ159915","国债ETF,消费ETF,医药ETF,红利ETF华泰柏瑞,创业板ETF易方达",2016-09-27,"111.2447,1.4040,1.4150,1.6708,2.0490",2016-10-11,"111.5166,1.4300,1.4610,1.7035,2.1180",2.09%,1.6263
"SH512660,SZ159915,SZ159902,SZ159949,SH510500","军工ETF,创业板ETF易方达,中小100ETF华夏,创业板50ETF,中证500ETF",2016-10-11,"1.0070,2.1180,3.3370,0.9380,5.6905",2016-10-18,"1.0050,2.1070,3.3480,0.9331,5.7224",-1.12%,1.6081
"SZ159929,SZ159928,SH511010","医药ETF,消费ETF,国债ETF",2016-10-18,"1.4850,1.4340,111.7462",2016-10-25,"1.4800,1.4440,111.9609",0.21%,1.6115
"SZ159930,SH510410,SH512880,SH512000,SH510170","能源ETF,资源ETF博时,证券ETF,券商ETF,大宗商品ETF",2016-10-25,"0.8320,0.6850,1.0540,1.0190,0.4415",2016-11-01,"0.8190,0.6820,1.0700,1.0310,0.4327",0.42%,1.6183
"SH512880,SH512000,SZ159928,SH510230,SH512660","证券ETF,券商ETF,消费ETF,金融ETF,军工ETF",2016-11-01,"1.0700,1.0310,1.4730,0.8177,0.9980",2016-11-08,"1.0910,1.0490,1.4720,0.8228,0.9910",0.97%,1.6341
"SH512880,SH510170,SH510900,SH510050,SH510880","证券ETF,大宗商品ETF,恒生中国企业ETF易方达,上证50ETF,红利ETF华泰柏瑞",2016-11-08,"1.0910,0.4375,0.9591,1.9528,1.7513",2016-11-15,"1.1320,0.4575,0.9490,1.9762,1.7696",3.01%,1.6832
"SH512880,SH512000,SH510410,SZ159930,SZ159949","证券ETF,券商ETF,资源ETF博时,能源ETF,创业板50ETF",2016-11-15,"1.1320,1.0890,0.7240,0.8460,0.9291",2016-11-22,"1.1350,1.0880,0.7250,0.8600,0.9259",-1.49%,1.6582
"SH510900,SH513500,SH510050,SH510880,SH510230","恒生中国企业ETF易方达,标普500ETF博时,上证50ETF,红利ETF华泰柏瑞,金融ETF",2016-11-22,"0.9783,0.7895,2.0113,1.8049,0.8454",2016-11-29,"1.0012,0.8220,2.0880,1.8527,0.8607",4.07%,1.7257
"SH510050,SZ159928,SH510180,SH510300,SH510880","上证50ETF,消费ETF,上证180ETF,沪深300ETF华泰柏瑞,红利ETF华泰柏瑞",2016-11-29,"2.0880,1.5100,2.5825,3.0486,1.8527",2016-12-06,"2.0215,1.4770,2.5095,2.9504,1.8089",-1.74%,1.6957
"SH513500,SH511010,SH518880,SZ159902,SZ159929","标普500ETF博时,国债ETF,黄金ETF,中小100ETF华夏,医药ETF",2016-12-06,"0.8895,109.8852,2.6260,3.2880,1.4470",2016-12-13,"0.9360,108.7592,2.6320,3.1440,1.4170",-0.74%,1.6833
"SH511010,SZ159920,SH510410,SH510300,SZ159929","国债ETF,恒生ETF,资源ETF博时,沪深300ETF华泰柏瑞,医药ETF",2016-12-13,"108.7592,1.1706,0.6920,2.9042,1.4170",2016-12-20,"107.5612,1.1393,0.6710,2.8219,1.3930",-1.89%,1.6515
"SH513500,SH510500,SZ159901,SH512880,SH512000","标普500ETF博时,中证500ETF,深证100ETF易方达,证券ETF,券商ETF",2016-12-20,"0.9485,5.5194,1.9316,1.0300,0.9750",2016-12-27,"0.9200,5.5286,1.9277,1.0270,0.9690",0.20%,1.6548
"SZ159941,SZ159929,SH512660,SZ159939,SH510500","纳指ETF,医药ETF,军工ETF,信息技术ETF,中证500ETF",2016-12-27,"0.3212,1.3950,0.9880,0.5450,5.5286",2017-01-04,"0.3050,1.4080,1.0130,0.5540,5.6142",-0.26%,1.6505
"SH512660,SZ159901,SZ159920,SZ159928,SH510230","军工ETF,深证100ETF易方达,恒生ETF,消费ETF,金融ETF",2017-01-04,"1.0130,1.9687,1.1611,1.4830,0.8181",2017-01-11,"1.0360,1.9413,1.1963,1.5000,0.8124",1.48%,1.6749
"SZ159920,SH510900,SH518880,SZ159928,SH510170","恒生ETF,恒生中国企业ETF易方达,黄金ETF,消费ETF,大宗商品ETF",2017-01-11,"1.1963,0.9875,2.6640,1.5000,0.4437",2017-01-18,"1.1963,0.9866,2.6850,1.4640,0.4397",-1.11%,1.6562
"SH510050,SH510230,SH510880,SH510180,SH518880","上证50ETF,金融ETF,红利ETF华泰柏瑞,上证180ETF,黄金ETF",2017-01-18,"2.0010,0.8273,1.7879,2.4669,2.6850",2017-01-25,"2.0121,0.8334,1.8080,2.4849,2.6510",0.80%,1.6694
"SH512660,SH510410,SH510170,SH510500,SZ159939","军工ETF,资源ETF博时,大宗商品ETF,中证500ETF,信息技术ETF",2017-01-25,"1.0080,0.6920,0.4450,5.4287,0.5265",2017-02-08,"1.0430,0.6940,1.7960,5.5236,0.5350",1.03%,1.6866
"SH518880,SH512660,SZ159920,SH513050,SH510500","黄金ETF,军工ETF,恒生ETF,中概互联网ETF易方达,中证500ETF",2017-02-08,"2.7220,1.0430,1.2220,1.0190,5.5236",2017-02-15,"2.7070,1.0200,1.2448,1.0580,5.5361",1.49%,1.7118
"SH510900,SZ159930,SH513050,SH510810,SH513500","恒生中国企业ETF易方达,能源ETF,中概互联网ETF易方达,上海国企ETF汇添富,标普500ETF博时",2017-02-15,"1.0544,0.8490,1.0580,0.9042,0.7440",2017-02-22,"1.0599,0.8510,1.0870,0.9077,0.7515",1.41%,1.736
"SZ159928,SZ159941,SH513050,SZ159901,SH510500","消费ETF,纳指ETF,中概互联网ETF易方达,深证100ETF易方达,中证500ETF",2017-02-22,"1.5720,0.3262,1.0870,2.0174,5.6754",2017-03-01,"1.5620,0.3245,1.0640,1.9999,5.6763",-0.40%,1.729
"SH513500,SH510180,SH510300,SZ159929,SH510050","标普500ETF博时,上证180ETF,沪深300ETF华泰柏瑞,医药ETF,上证50ETF",2017-03-01,"0.7705,2.5267,2.9440,1.4320,2.0215",2017-03-08,"0.7975,2.5095,2.9449,1.4320,2.0104",1.26%,1.7509
"SZ159915,SZ159949,SZ159930,SZ159939,SH512660","创业板ETF易方达,创业板50ETF,能源ETF,信息技术ETF,军工ETF",2017-03-08,"1.8840,0.8100,0.8530,0.5575,1.0570",2017-03-15,"1.8760,0.8084,0.8470,0.5590,1.0410",-0.90%,1.735
"SH513500,SH510900,SZ159901,SZ159902,SH510880","标普500ETF博时,恒生中国企业ETF易方达,深证100ETF易方达,中小100ETF华夏,红利ETF华泰柏瑞",2017-03-15,"0.7970,1.0397,2.0355,3.2580,1.8465",2017-03-22,"0.7775,1.0479,2.0360,3.2560,1.8371",0.80%,1.7489
"SZ159928,SZ159929,SH511010,SH510050,SH510180","消费ETF,医药ETF,国债ETF,上证50ETF,上证180ETF",2017-03-22,"1.6150,1.4610,109.1276,1.9941,2.4939",2017-03-29,"1.6300,1.4520,109.2843,2.0078,2.5103",0.54%,1.7582
"SH513050,SZ159929,SZ159915,SZ159949,SH510410","中概互联网ETF易方达,医药ETF,创业板ETF易方达,创业板50ETF,资源ETF博时",2017-03-29,"1.1020,1.4520,1.8450,0.7870,0.6940",2017-04-07,"1.1030,1.4570,1.8650,0.7910,0.7090",0.07%,1.7595
"SH512660,SZ159902,SH510500,SZ159949,SZ159901","军工ETF,中小100ETF华夏,中证500ETF,创业板50ETF,深证100ETF易方达",2017-04-07,"1.0700,3.3100,5.7635,0.7910,2.0755",2017-04-14,"1.0840,3.2530,5.7333,0.7630,2.0418",0.45%,1.7674
"SH510170,SH518880,SZ159928,SH510410,SH510180","大宗商品ETF,黄金ETF,消费ETF,资源ETF博时,上证180ETF",2017-04-14,"0.4577,2.8590,1.6280,0.7100,2.5243",2017-04-21,"0.4387,2.8270,1.6410,0.6780,2.5079",-1.70%,1.7373
"SZ159928,SZ159929,SH513050,SH511010,SZ159902","消费ETF,医药ETF,中概互联网ETF易方达,国债ETF,中小100ETF华夏",2017-04-21,"1.6410,1.4620,1.1250,108.6370,3.2080",2017-04-28,"1.6240,1.4510,1.1810,108.3562,3.1760",0.78%,1.7509
"SH513050,SZ159915,SZ159949,SZ159920,SZ159939","中概互联网ETF易方达,创业板ETF易方达,创业板50ETF,恒生ETF,信息技术ETF",2017-04-28,"1.1810,1.7770,0.7380,1.2800,0.5345",2017-05-08,"1.1900,1.7160,0.7200,1.2800,0.5235",-1.01%,1.7331
"SH510810,SH510050,SH511010,SH510230,SH510880","上海国企ETF汇添富,上证50ETF,国债ETF,金融ETF,红利ETF华泰柏瑞",2017-05-08,"0.8520,1.9788,107.5789,0.7960,1.8127",2017-05-15,"0.8387,2.0266,107.4144,0.8244,1.8411",0.97%,1.7499
"SH510230,SH512070,SH510050,SH513050,SH510900","金融ETF,证券保险ETF易方达,上证50ETF,中概互联网ETF易方达,恒生中国企业ETF易方达",2017-05-15,"0.8244,1.6710,2.0266,1.2690,1.0452",2017-05-22,"0.8205,1.6710,2.0257,1.3000,1.0397",-0.26%,1.7453
"SZ159930,SH518880,SH511010,SH510880,SH510300","能源ETF,黄金ETF,国债ETF,红利ETF华泰柏瑞,沪深300ETF华泰柏瑞",2017-05-22,"0.7860,2.7900,106.9248,1.8337,2.9065",2017-05-31,"0.7900,2.7750,107.6124,1.8946,2.9782",1.60%,1.7732
"SH512070,SH512000,SH512880,SH510230,SH510050","证券保险ETF易方达,券商ETF,证券ETF,金融ETF,上证50ETF",2017-05-31,"1.7600,0.9380,0.9900,0.8626,2.1128",2017-06-07,"1.7630,0.9410,0.9950,0.8598,2.1171",-0.14%,1.7706
"SH512660,SZ159902,SH510500,SZ159949,SZ159915","军工ETF,中小100ETF华夏,中证500ETF,创业板50ETF,创业板ETF易方达",2017-06-07,"0.8630,3.1950,5.2425,0.7240,1.7300",2017-06-14,"0.8610,3.2070,5.2500,0.7240,1.7200",1.99%,1.8058
"SZ159928,SH511010,SH510900,SZ159920,SH512000","消费ETF,国债ETF,恒生中国企业ETF易方达,恒生ETF,券商ETF",2017-06-14,"1.7510,108.3700,1.0388,1.3276,0.9300",2017-06-21,"1.7580,108.3631,1.0360,1.3323,0.9560",0.59%,1.8164
"SH512070,SH512660,SZ159901,SH513050,SH510230","证券保险ETF易方达,军工ETF,深证100ETF易方达,中概互联网ETF易方达,金融ETF",2017-06-21,"1.8150,0.8920,2.1282,1.2600,0.8715",2017-06-28,"1.8400,0.8800,2.1648,1.2960,0.8893",2.57%,1.863
"SZ159928,SH510410,SZ159902,SZ159929,SH510500","消费ETF,资源ETF博时,中小100ETF华夏,医药ETF,中证500ETF",2017-06-28,"1.7950,0.6740,3.3100,1.4850,5.3625",2017-07-05,"1.7900,0.6910,3.3610,1.4790,5.4581",-0.04%,1.8623
"SH510170,SZ159949,SH512660,SH510410,SZ159943","大宗商品ETF,创业板50ETF,军工ETF,资源ETF博时,深证成指ETF大成",2017-07-05,"0.4440,0.7400,0.8970,0.6910,0.9328",2017-07-12,"0.4563,0.7060,0.8850,0.7090,0.9233",1.56%,1.8914
"SZ159920,SH510900,SH512880,SH512000,SH510230","恒生ETF,恒生中国企业ETF易方达,证券ETF,券商ETF,金融ETF",2017-07-12,"1.3532,1.0644,1.0220,0.9690,0.9124",2017-07-19,"1.3818,1.0956,1.0650,1.0080,0.9567",0.29%,1.8969
"SH510170,SZ159930,SH513050,SH510230,SH510050","大宗商品ETF,能源ETF,中概互联网ETF易方达,金融ETF,上证50ETF",2017-07-19,"0.4985,0.8390,1.3630,0.9567,2.3066",2017-07-26,"0.5000,0.8480,1.3710,0.9464,2.2852",38.36%,2.6246
"SH512660,SH513050,SH510500,SZ159943,SH512550","军工ETF,中概互联网ETF易方达,中证500ETF,深证成指ETF大成,富时A50",2017-07-26,"0.8700,1.3710,5.4254,0.9188,1.0017",2017-08-02,"0.8430,1.4480,5.5252,0.9266,1.0023",1.68%,2.6686
"SZ159930,SH510410,SH513050,SH512070,SH510170","能源ETF,资源ETF博时,中概互联网ETF易方达,证券保险ETF易方达,大宗商品ETF",2017-08-02,"0.8760,0.8090,1.4480,1.9920,0.5100",2017-08-09,"0.8850,0.8600,1.4490,1.9200,0.5420",2.07%,2.7238
"SH510170,SH510410,SZ159928,SH513050,SZ159929","大宗商品ETF,资源ETF博时,消费ETF,中概互联网ETF易方达,医药ETF",2017-08-09,"0.5420,0.8600,1.8600,1.4490,1.4590",2017-08-16,"0.5170,0.8030,1.9100,1.4020,1.4440",-1.12%,2.6932
"SZ159949,SZ159939,SZ159915,SZ159902,SH512660","创业板50ETF,信息技术ETF,创业板ETF易方达,中小100ETF华夏,军工ETF",2017-08-16,"0.7320,0.5450,1.7350,3.4700,0.9040",2017-08-23,"0.7250,0.5450,1.7170,3.4700,0.8960",1.04%,2.7213
"SH512070,SH510230,SH510900,SH510050,SH512550","证券保险ETF易方达,金融ETF,恒生中国企业ETF易方达,上证50ETF,富时A50",2017-08-23,"1.9610,0.9506,1.0956,2.3117,1.0040",2017-08-30,"2.0550,0.9845,1.1139,2.3680,1.0290",4.19%,2.8355
"SH512000,SH512880,SZ159930,SH512070,SH510410","券商ETF,证券ETF,能源ETF,证券保险ETF易方达,资源ETF博时",2017-08-30,"1.0560,1.1160,0.9050,2.0550,0.8460",2017-09-06,"1.0630,1.1250,0.9100,2.0520,0.8820",2.12%,2.8957
"SH512400,SZ159939,SZ159949,SH510170,SZ159915","有色金属ETF,信息技术ETF,创业板50ETF,大宗商品ETF,创业板ETF易方达",2017-09-06,"1.0416,0.5785,0.7720,0.5620,1.8130",2017-09-13,"1.0651,0.5765,0.7650,0.5695,1.7970",1.09%,2.9272
"SH512400,SH513050,SH510410,SH510170,SZ159920","有色金属ETF,中概互联网ETF易方达,资源ETF博时,大宗商品ETF,恒生ETF",2017-09-13,"1.0651,1.4270,0.8870,0.5695,1.4027",2017-09-20,"1.0445,1.4990,0.8690,0.5533,1.4226",-0.80%,2.9039
"SH513050,SZ159928,SZ159920,SH512660,SZ159901","中概互联网ETF易方达,消费ETF,恒生ETF,军工ETF,深证100ETF易方达",2017-09-20,"1.4990,1.9370,1.4226,0.9250,2.3263",2017-09-27,"1.4390,2.0010,1.4112,0.9210,2.3077",-0.53%,2.8885
"SZ159928,SZ159930,SH510180,SH512070,SH510300","消费ETF,能源ETF,上证180ETF,证券保险ETF易方达,沪深300ETF华泰柏瑞",2017-09-27,"2.0010,0.8830,2.8161,1.9980,3.3145",2017-10-11,"2.1370,0.8850,2.8547,2.0180,3.3828",1.19%,2.9229
"SZ159928,SH513050,SZ159929,SH510900,SZ159939","消费ETF,中概互联网ETF易方达,医药ETF,恒生中国企业ETF易方达,信息技术ETF",2017-10-11,"2.1370,1.5200,1.5330,1.1249,0.5880",2017-10-18,"2.1030,1.5260,1.5380,1.1469,0.5800",1.10%,2.955
"SZ159941,SH510900,SH512550,SZ159920,SH510230","纳指ETF,恒生中国企业ETF易方达,富时A50,恒生ETF,金融ETF",2017-10-18,"0.3307,1.1469,1.0500,1.4597,0.9837",2017-10-25,"0.3295,1.1377,1.0560,1.4483,0.9784",-0.32%,2.9455
"SZ159949,SH512200,SZ159929,SZ159901,SZ159915","创业板50ETF,房地产ETF,医药ETF,深证100ETF易方达,创业板ETF易方达",2017-10-25,"0.7680,0.9610,1.6000,2.4400,1.8180",2017-11-01,"0.7290,0.9570,1.5830,2.4502,1.7690",-0.74%,2.9236
"SZ159941,SH513500,SH511260,SH510880,SH510500","纳指ETF,标普500ETF博时,十年国债ETF,红利ETF华泰柏瑞,中证500ETF",2017-11-01,"0.3425,0.7955,97.7971,2.0807,5.7744",2017-11-08,"0.3440,0.7955,97.6003,2.0983,5.7904",0.25%,2.931
"SZ159928,SZ159929,SH512660,SH512880,SZ159901","消费ETF,医药ETF,军工ETF,证券ETF,深证100ETF易方达",2017-11-08,"2.3840,1.6670,0.9030,1.0620,2.4966",2017-11-15,"2.2810,1.6170,0.8960,1.0460,2.5024",-0.76%,2.9086
"SH511010,SH513500,SZ159929,SH510410,SH512000","国债ETF,标普500ETF博时,医药ETF,资源ETF博时,券商ETF",2017-11-15,"107.5090,0.7870,1.6170,0.7970,0.9910",2017-11-22,"107.3268,0.7945,1.6220,0.7800,1.0100",-0.41%,2.8967
"SH513050,SH510230,SH512550,SH512070,SH510050","中概互联网ETF易方达,金融ETF,富时A50,证券保险ETF易方达,上证50ETF",2017-11-22,"1.5760,1.0625,1.1680,2.2800,2.6182",2017-11-29,"1.5470,1.0235,1.1180,2.1730,2.5128",-3.23%,2.803
"SH510410,SZ159941,SH513500,SH511010,SH518880","资源ETF博时,纳指ETF,标普500ETF博时,国债ETF,黄金ETF",2017-11-29,"0.8080,0.3490,0.8015,107.6193,2.7380",2017-12-06,"0.7800,0.3392,0.8070,107.2696,2.6860",-0.36%,2.7929
"SZ159928,SZ159901,SH518880,SZ159930,SH512200","消费ETF,深证100ETF易方达,黄金ETF,能源ETF,房地产ETF",2017-12-06,"2.1580,2.4058,2.6860,0.8380,0.9530",2017-12-13,"2.3100,2.4507,2.6500,0.8350,0.9570",0.31%,2.8015
"SZ159928,SZ159901,SZ159902,SZ159929,SZ159939","消费ETF,深证100ETF易方达,中小100ETF华夏,医药ETF,信息技术ETF",2017-12-13,"2.3100,2.4507,3.7240,1.5890,0.5700",2017-12-20,"2.3500,2.4229,3.6340,1.5850,0.5570",0.36%,2.8117
"SZ159941,SH518880,SH511010,SZ159929,SZ159943","纳指ETF,黄金ETF,国债ETF,医药ETF,深证成指ETF大成",2017-12-20,"0.3525,2.6800,107.8942,1.5850,0.9710",2017-12-27,"0.3460,2.6910,107.9779,1.5780,0.9779",-0.30%,2.8032
"SH510410,SH510170,SH512400,SH512200,SZ159930","资源ETF博时,大宗商品ETF,有色金属ETF,房地产ETF,能源ETF",2017-12-27,"0.8030,0.4997,0.8918,0.9540,0.8380",2018-01-04,"0.8500,0.5268,0.9515,1.0060,0.8840",5.00%,2.9433
"SH512200,SZ159930,SH510900,SH510170,SH513050","房地产ETF,能源ETF,恒生中国企业ETF易方达,大宗商品ETF,中概互联网ETF易方达",2018-01-04,"1.0060,0.8840,1.1780,0.5268,1.5600",2018-01-11,"1.0640,0.9080,1.1863,0.5322,1.5910",4.23%,3.0677
"SZ159928,SH512550,SZ159941,SH510050,SH510230","消费ETF,富时A50,纳指ETF,上证50ETF,金融ETF",2018-01-11,"2.5150,1.1700,0.3582,2.6006,1.0176",2018-01-18,"2.5520,1.2150,0.3635,2.7006,1.0702",2.33%,3.1391
"SH512880,SH512000,SH512070,SH510230,SH510900","证券ETF,券商ETF,证券保险ETF易方达,金融ETF,恒生中国企业ETF易方达",2018-01-18,"1.0330,0.9800,2.2100,1.0702,1.2467",2018-01-25,"1.0770,1.0220,2.2260,1.0934,1.2751",5.38%,3.3081
"SH512980,SZ159949,SZ159915,SH512000,SZ159930","传媒ETF,创业板50ETF,创业板ETF易方达,券商ETF,能源ETF",2018-01-25,"1.0650,0.6870,1.7080,1.0220,0.9180",2018-02-01,"0.9940,0.6460,1.6030,0.9580,0.9180",-3.86%,3.1805
"SH513500,SH518880,SZ159941,SH513050,SZ159920","标普500ETF博时,黄金ETF,纳指ETF,中概互联网ETF易方达,恒生ETF",2018-02-01,"0.8350,2.7290,0.3623,1.6240,1.5938",2018-02-08,"0.7810,2.6800,0.3343,1.4430,1.4845",-6.82%,2.9636
"SH511010,SH518880,SH510810,SZ159930,SH510500","国债ETF,黄金ETF,上海国企ETF汇添富,能源ETF,中证500ETF",2018-02-08,"108.4055,2.6800,0.8683,0.9150,5.0906",2018-02-22,"108.7306,2.7040,0.8610,0.8500,5.1829",-2.63%,2.8857
"SH513050,SH512400,SZ159928,SZ159941,SZ159901","中概互联网ETF易方达,有色金属ETF,消费ETF,纳指ETF,深证100ETF易方达",2018-02-22,"1.5470,0.8977,2.3800,0.3462,2.4141",2018-03-01,"1.5320,0.9035,2.3220,0.3568,2.4351",3.14%,2.9762
"SZ159939,SZ159949,SH512660,SZ159915,SH512980","信息技术ETF,创业板50ETF,军工ETF,创业板ETF易方达,传媒ETF",2018-03-01,"0.5480,0.6870,0.7920,1.6870,1.0040",2018-03-08,"0.5475,0.6820,0.7970,1.6860,1.0030",1.79%,3.0295
"SZ159929,SH512200,SZ159941,SH510810,SH512070","医药ETF,房地产ETF,纳指ETF,上海国企ETF汇添富,证券保险ETF易方达",2018-03-08,"1.6260,1.0090,0.3602,0.8865,1.9850",2018-03-15,"1.6340,0.9820,0.3663,0.8919,1.9850",0.81%,3.0541
"SH510170,SH511010,SH511260,SH510880,SH510230","大宗商品ETF,国债ETF,十年国债ETF,红利ETF华泰柏瑞,金融ETF",2018-03-15,"0.5052,109.1345,97.4222,2.1450,0.9910",2018-03-22,"0.4960,109.1867,97.7873,2.1058,0.9912",-0.06%,3.0522
