标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH518880,黄金ETF,2019-08-08,3.3860,2019-08-15,3.4140,0.39%,0.9138
SH518880,黄金ETF,2019-08-15,3.4140,2019-08-22,3.4010,0.44%,0.9178
SH515000,科技ETF,2019-08-22,1.0720,2019-08-29,1.0960,1.21%,0.9289
SH512930,AI人工智能ETF,2019-08-29,0.9364,2019-09-05,0.9908,4.86%,0.9741
SH512670,国防ETF,2019-09-05,0.5575,2019-09-12,0.5540,-0.54%,0.9689
SH512480,半导体ETF,2019-09-12,0.6330,2019-09-20,0.6550,1.19%,0.9804
SH512480,半导体ETF,2019-09-20,0.6550,2019-09-27,0.6165,-4.47%,0.9366
SH513520,日经ETF,2019-09-27,1.0650,2019-10-11,1.0530,-1.41%,0.9234
SZ159972,5年地债ETF,2019-10-11,93.1473,2019-10-18,93.1397,0.17%,0.9249
SH512170,医疗ETF,2019-10-18,0.4237,2019-10-25,0.4107,-3.71%,0.8906
SH513520,日经ETF,2019-10-25,1.0880,2019-11-01,1.0920,-0.09%,0.8898
SH513520,日经ETF,2019-11-01,1.0920,2019-11-08,1.0970,1.47%,0.9029
SH512170,医疗ETF,2019-11-08,0.4400,2019-11-15,0.4417,0.53%,0.9077
SH512690,酒ETF,2019-11-15,0.4299,2019-11-22,0.4233,0.43%,0.9115
SH512690,酒ETF,2019-11-22,0.4233,2019-11-29,0.4159,-1.69%,0.8961
SZ159941,纳指ETF,2019-11-29,0.4885,2019-12-06,0.4678,-3.90%,0.8612
SH512400,有色金属ETF,2019-12-06,0.6314,2019-12-13,0.6402,-0.15%,0.8599
SH512480,半导体ETF,2019-12-13,0.7310,2019-12-20,0.7140,-0.96%,0.8516
SH512480,半导体ETF,2019-12-20,0.7140,2019-12-27,0.7150,2.35%,0.8716
SH513050,中概互联网ETF易方达,2019-12-27,1.4740,2020-01-06,1.4500,2.21%,0.8909
SH512400,有色金属ETF,2020-01-06,0.7587,2020-01-13,0.7420,0.40%,0.8945
SH512980,传媒ETF,2020-01-13,0.9290,2020-01-20,0.9160,-0.33%,0.8916
SH512480,半导体ETF,2020-01-20,0.8760,2020-02-04,0.8600,-0.30%,0.8889
SH512480,半导体ETF,2020-02-04,0.8600,2020-02-11,0.9065,8.91%,0.9681
SZ159941,纳指ETF,2020-02-11,0.5640,2020-02-18,0.5583,3.77%,1.0046
SZ159941,纳指ETF,2020-02-18,0.5583,2020-02-25,0.5343,-8.10%,0.9233
SH512480,半导体ETF,2020-02-25,1.2240,2020-03-03,1.0215,-15.53%,0.7799
SH515880,通信ETF,2020-03-03,1.2880,2020-03-10,1.3320,-5.09%,0.7402
SH512170,医疗ETF,2020-03-10,0.5230,2020-03-17,0.4623,-11.01%,0.6587
SZ159972,5年地债ETF,2020-03-17,95.8923,2020-03-24,95.6977,-0.46%,0.6557
SH511030,公司债ETF,2020-03-24,2.9968,2020-03-31,3.0276,-0.01%,0.6556
