标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH512200,房地产ETF,2023-08-29,0.6970,2023-09-05,0.6410,-2.23%,156.3364
SH515220,煤炭ETF,2023-09-05,2.0550,2023-09-12,2.0358,-0.49%,155.5677
SH518880,黄金ETF,2023-09-12,4.5460,2023-09-19,4.5590,-0.46%,154.8489
SZ159992,创新药ETF,2023-09-19,0.8210,2023-09-26,0.8260,0.85%,156.1692
SZ159869,游戏ETF,2023-09-26,1.0860,2023-10-11,1.0870,0.66%,157.1947
SH513360,教育ETF博时,2023-10-11,0.5990,2023-10-18,0.5890,1.36%,159.3334
SH518880,黄金ETF,2023-10-18,4.5230,2023-10-25,4.5570,2.12%,162.7121
SH511010,国债ETF,2023-10-25,129.7981,2023-11-01,130.1321,0.35%,163.2882
SZ159892,恒生医药ETF,2023-11-01,0.5990,2023-11-08,0.6350,5.52%,172.2991
SZ159869,游戏ETF,2023-11-08,1.1450,2023-11-15,1.1020,1.17%,174.3207
SH512670,国防ETF,2023-11-15,0.7350,2023-11-22,0.7270,-0.68%,173.1413
SH516620,影视ETF,2023-11-22,1.0200,2023-11-29,0.9540,-3.40%,167.2603
SH515220,煤炭ETF,2023-11-29,2.1732,2023-12-06,2.1567,-0.30%,166.7619
SH513290,纳指生物科技ETF汇添富,2023-12-06,1.0360,2023-12-13,1.0650,1.84%,169.8381
SZ159509,纳指科技ETF景顺,2023-12-13,1.0630,2023-12-20,1.0830,3.74%,176.1887
SH513520,日经ETF,2023-12-20,1.3400,2023-12-27,1.3360,4.38%,183.908
SH513730,东南亚科技ETF,2023-12-27,1.0720,2024-01-04,1.0430,-5.25%,174.2549
SH515220,煤炭ETF,2024-01-04,2.2647,2024-01-11,2.2157,0.08%,174.3987
SH513520,日经ETF,2024-01-11,1.4460,2024-01-18,1.4470,4.49%,182.2227
SH511090,30年国债ETF,2024-01-18,100.1560,2024-01-25,101.1748,1.05%,184.1356
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-02-01,1.1380,-20.92%,145.6168
SH511090,30年国债ETF,2024-02-01,103.1421,2024-02-08,103.4498,0.47%,146.2947
SH588190,科创100ETF,2024-02-08,0.7910,2024-02-23,0.8090,2.72%,150.2793
SH563300,中证2000ETF,2024-02-23,0.8560,2024-03-01,0.8820,4.96%,157.7297
SZ159998,计算机ETF,2024-03-01,0.7940,2024-03-08,0.7720,0.26%,158.1453
SH517520,黄金股ETF,2024-03-08,1.0870,2024-03-15,1.1280,-0.27%,157.7125
SZ159992,创新药ETF,2024-03-15,0.7420,2024-03-22,0.7110,-1.88%,154.7447
SH516620,影视ETF,2024-03-22,1.0520,2024-03-29,0.9570,-6.35%,144.9221
SH517520,黄金股ETF,2024-03-29,1.1930,2024-04-09,1.2720,13.88%,165.0431
SH561330,矿业ETF,2024-04-09,1.0580,2024-04-16,1.0140,0.95%,166.6104
SZ159930,能源ETF,2024-04-16,1.5510,2024-04-23,1.4750,-2.46%,162.5073
SH513050,中概互联网ETF易方达,2024-04-23,0.9650,2024-04-30,1.0100,9.33%,177.6769
SZ159707,地产ETF,2024-04-30,0.5630,2024-05-10,0.5990,-2.22%,173.7353
SH512670,国防ETF,2024-05-10,0.6400,2024-05-17,0.6310,-4.65%,165.6546
SH512200,房地产ETF,2024-05-17,0.5470,2024-05-24,0.5090,4.56%,173.2142
SZ159972,5年地债ETF,2024-05-24,111.0840,2024-05-31,111.2300,0.15%,173.4809
SZ159840,锂电池ETF工银,2024-05-31,0.4640,2024-06-07,0.4580,0.65%,174.6025
SZ159509,纳指科技ETF景顺,2024-06-07,1.5480,2024-06-17,1.7090,7.81%,188.2345
SH515880,通信ETF,2024-06-17,1.2090,2024-06-24,1.1790,1.84%,191.697
SH513400,道琼斯ETF,2024-06-24,1.0110,2024-07-01,1.0280,1.48%,194.5355
SZ159509,纳指科技ETF景顺,2024-07-01,1.7170,2024-07-08,1.7010,-3.04%,188.6233
SZ159687,亚太精选ETF南方,2024-07-08,1.4520,2024-07-15,1.3490,-1.34%,186.0971
SH513290,纳指生物科技ETF汇添富,2024-07-15,1.3090,2024-07-22,1.2850,-0.16%,185.807
SZ159638,高端装备ETF嘉实,2024-07-22,0.6740,2024-07-29,0.6810,1.64%,188.8621
SH512670,国防ETF,2024-07-29,0.6190,2024-08-05,0.6070,0.49%,189.7789
SH511090,30年国债ETF,2024-08-05,111.7962,2024-08-12,109.0210,-0.39%,189.0471
SZ159687,亚太精选ETF南方,2024-08-12,1.1960,2024-08-19,1.2490,5.40%,199.2487
SH513520,日经ETF,2024-08-19,1.4630,2024-08-26,1.4910,0.20%,199.6485
SZ159996,家电ETF,2024-08-26,1.0590,2024-09-02,1.0510,1.14%,201.9215
SH516780,稀土ETF,2024-09-02,0.7780,2024-09-09,0.7600,-3.29%,195.2844
SH512000,券商ETF,2024-09-09,0.7770,2024-09-18,0.7720,-0.77%,193.7784
SZ159509,纳指科技ETF景顺,2024-09-18,1.5270,2024-09-25,1.5360,0.45%,194.6518
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-09,1.3310,44.39%,281.0605
SH588000,科创50ETF,2024-10-09,1.0960,2024-10-16,0.9230,-17.02%,233.2309
SZ159851,金融科技ETF,2024-10-16,1.2920,2024-10-23,1.3580,8.07%,252.0428
SH515790,光伏ETF,2024-10-23,0.8610,2024-10-30,0.8660,5.74%,266.5068
SH515400,大数据ETF,2024-10-30,0.8030,2024-11-06,0.8580,6.41%,283.582
SH516780,稀土ETF,2024-11-06,1.1430,2024-11-13,1.1290,0.54%,285.1066
SH515400,大数据ETF,2024-11-13,0.9520,2024-11-20,0.8730,-10.53%,255.0797
SH513730,东南亚科技ETF,2024-11-20,1.3860,2024-11-27,1.4090,1.99%,260.1588
SH513400,道琼斯ETF,2024-11-27,1.1940,2024-12-04,1.2020,-0.91%,257.7917
SH562500,机器人ETF,2024-12-04,0.8230,2024-12-11,0.8640,8.01%,278.4532
SH516620,影视ETF,2024-12-11,1.0730,2024-12-18,1.0440,-0.38%,277.3832
SZ159509,纳指科技ETF景顺,2024-12-18,1.6630,2024-12-25,1.6440,-1.03%,274.5322
SH511030,公司债ETF,2024-12-25,10.5060,2025-01-02,10.5250,-0.03%,274.4539
SH511090,30年国债ETF,2025-01-02,122.8147,2025-01-09,121.9514,1.32%,278.0708
SZ159561,德国ETF嘉实,2025-01-09,1.2090,2025-01-16,1.3050,11.80%,310.874
SZ159851,金融科技ETF,2025-01-16,1.3780,2025-01-23,1.3670,0.80%,313.3719
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-07,1.3130,-8.05%,288.1488
SZ159822,新经济ETF银华,2025-02-07,0.6930,2025-02-14,0.6740,-9.95%,259.4848
SH516620,影视ETF,2025-02-14,1.1750,2025-02-21,1.0970,-8.43%,237.6032
SH562500,机器人ETF,2025-02-21,1.0110,2025-02-28,0.9440,4.83%,249.0687
SH510410,资源ETF博时,2025-02-28,1.1510,2025-03-07,1.1820,0.77%,250.9961
SH513330,恒生互联网ETF,2025-03-07,0.5570,2025-03-14,0.5460,-5.91%,236.1523
SH517520,黄金股ETF,2025-03-14,1.2780,2025-03-21,1.2860,7.11%,252.9385
SZ159309,油气ETF汇添富,2025-03-21,0.9840,2025-03-28,0.9500,0.00%,252.9385
SZ159822,新经济ETF银华,2025-03-28,0.8010,2025-04-07,0.6260,-7.32%,234.4144
SZ159698,粮食ETF,2025-04-07,0.8920,2025-04-14,0.9210,5.68%,247.7241
SH517520,黄金股ETF,2025-04-14,1.3960,2025-04-21,1.4850,3.37%,256.0619
SH512200,房地产ETF,2025-04-21,1.4250,2025-04-28,1.3530,-1.82%,251.3997
SH513850,美国50ETF易方达,2025-04-28,1.2740,2025-05-08,1.2990,1.10%,254.1667
SZ159378,通用航空ETF,2025-05-08,1.1060,2025-05-15,1.0780,1.48%,257.9391
SZ159822,新经济ETF银华,2025-05-15,0.7270,2025-05-22,0.6970,-4.62%,246.0235
SH520500,恒生创新药ETF,2025-05-22,1.3480,2025-05-29,1.4040,-1.75%,241.7104
SZ159509,纳指科技ETF景顺,2025-05-29,1.5710,2025-06-06,1.5580,1.04%,244.2233
SH513310,中韩半导体ETF,2025-06-06,1.5870,2025-06-13,1.5660,0.51%,245.4599
SH517520,黄金股ETF,2025-06-13,1.5250,2025-06-20,1.4420,-2.67%,238.9012
SH511090,30年国债ETF,2025-06-20,123.6973,2025-06-27,123.2500,-0.35%,238.0624
SZ159851,金融科技ETF,2025-06-27,1.6550,2025-07-04,1.6320,-3.59%,229.5041
SH515210,钢铁ETF,2025-07-04,1.2154,2025-07-11,1.2720,3.65%,237.8828
SH516780,稀土ETF,2025-07-11,1.2460,2025-07-18,1.2720,4.69%,249.0367
SH520500,恒生创新药ETF,2025-07-18,1.8690,2025-07-25,1.8820,1.45%,252.644
SZ159608,稀有金属ETF,2025-07-25,0.7580,2025-08-01,0.7120,-5.12%,239.6964
SH511360,短融ETF海富通,2025-08-01,112.1450,2025-08-08,112.1860,0.05%,239.8097
SH516780,稀土ETF,2025-08-08,1.3920,2025-08-15,1.4530,0.50%,241.0122
SH515880,通信ETF,2025-08-15,1.9490,2025-08-22,2.1800,8.70%,261.9915
SZ159995,芯片ETF,2025-08-22,1.5430,2025-08-29,1.6550,21.10%,317.2656
SH515880,通信ETF,2025-08-29,2.5530,2025-09-05,2.5180,-7.75%,292.6791
SZ159790,碳中和ETF,2025-09-05,0.7120,2025-09-12,0.7050,6.77%,312.4844
SH515880,通信ETF,2025-09-12,2.6230,2025-09-19,2.6810,-1.56%,307.6181
SH515880,通信ETF,2025-09-19,2.6810,2025-09-26,2.6950,4.67%,321.9852
SH516160,新能源ETF,2025-09-26,2.6900,2025-10-13,2.7890,2.25%,329.2355
SH560860,工业有色ETF万家,2025-10-13,1.4760,2025-10-20,1.3540,-3.38%,318.1064
SH513520,日经ETF,2025-10-20,1.8980,2025-10-27,1.9340,5.90%,336.8606
SZ159507,电信ETF,2025-10-27,1.8970,2025-11-03,1.7780,-3.06%,326.5692
SH513310,中韩半导体ETF,2025-11-03,2.8310,2025-11-10,2.6950,-1.48%,321.7418
SZ159870,化工ETF,2025-11-10,0.7690,2025-11-17,0.7900,3.72%,333.7057
SZ159608,稀有金属ETF,2025-11-17,1.0420,2025-11-24,0.9420,-4.68%,318.0995
SH511360,短融ETF海富通,2025-11-24,112.6540,2025-12-01,112.6780,0.02%,318.1701
SZ159583,通信设备ETF,2025-12-01,1.1300,2025-12-08,1.2150,5.31%,335.0692
SZ159206,卫星ETF,2025-12-08,1.3070,2025-12-15,1.3830,4.09%,348.7825
SH517520,黄金股ETF,2025-12-15,2.0180,2025-12-22,2.0630,-0.00%,348.7825
SH512400,有色金属ETF,2025-12-22,1.8470,2025-12-29,1.8780,6.25%,370.5935
SZ159206,卫星ETF,2025-12-29,1.6040,2026-01-07,1.7730,13.19%,419.4912
SH513310,中韩半导体ETF,2026-01-07,3.1260,2026-01-14,2.9910,1.63%,426.3099
SH512980,传媒ETF,2026-01-14,1.3220,2026-01-21,1.1790,-8.46%,390.2604
SZ159731,石化ETF,2026-01-21,1.1000,2026-01-28,1.0570,2.80%,401.1877
SH517520,黄金股ETF,2026-01-28,3.0950,2026-02-04,2.6320,-6.25%,376.0956
SZ159326,电网设备ETF,2026-02-04,1.8180,2026-02-11,1.8100,-0.17%,375.473
SH516620,影视ETF,2026-02-11,1.3160,2026-02-26,1.1630,-15.53%,317.1497
SH513310,中韩半导体ETF,2026-02-26,4.3210,2026-03-05,4.0990,-3.91%,304.7566
SZ159611,电力ETF,2026-03-05,1.1230,2026-03-06,1.1350,2.71%,313.0305
