标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
空仓,-,2016-11-08,-,2016-11-22,-,0.00%,0.9215
SH512880,证券ETF,2016-11-22,1.1350,2016-12-06,1.0820,-3.22%,0.8919
空仓,-,2016-12-06,-,2016-12-20,-,0.00%,0.8919
SH513500,标普500ETF博时,2016-12-20,0.9485,2017-01-04,0.7310,-22.65%,0.6898
空仓,-,2017-01-04,-,2017-01-18,-,0.00%,0.6898
空仓,-,2017-01-18,-,2017-02-08,-,0.00%,0.6898
空仓,-,2017-02-08,-,2017-02-22,-,0.00%,0.6898
SZ159920,恒生ETF,2017-02-22,1.2591,2017-03-08,1.2448,-0.76%,0.6846
SZ159902,中小100ETF华夏,2017-03-08,3.2300,2017-03-22,3.2560,0.77%,0.6899
空仓,-,2017-03-22,-,2017-04-07,-,0.00%,0.6899
空仓,-,2017-04-07,-,2017-04-21,-,0.00%,0.6899
空仓,-,2017-04-21,-,2017-05-08,-,0.00%,0.6899
空仓,-,2017-05-08,-,2017-05-22,-,0.00%,0.6899
SH513050,中概互联网ETF易方达,2017-05-22,1.3000,2017-06-07,1.2530,1.36%,0.6993
空仓,-,2017-06-07,-,2017-06-21,-,0.00%,0.6993
SZ159928,消费ETF,2017-06-21,1.7580,2017-07-05,1.7900,1.84%,0.7121
SZ159901,深证100ETF易方达,2017-07-05,2.1799,2017-07-19,2.1648,-1.45%,0.7018
空仓,-,2017-07-19,-,2017-08-02,-,0.00%,0.7018
SH510410,资源ETF博时,2017-08-02,0.8090,2017-08-16,0.8030,2.37%,0.7184
空仓,-,2017-08-16,-,2017-08-30,-,0.00%,0.7184
空仓,-,2017-08-30,-,2017-09-13,-,0.00%,0.7184
SZ159939,信息技术ETF,2017-09-13,0.5765,2017-09-27,0.5675,-2.95%,0.6973
空仓,-,2017-09-27,-,2017-10-18,-,0.00%,0.6973
空仓,-,2017-10-18,-,2017-11-01,-,0.00%,0.6973
SZ159928,消费ETF,2017-11-01,2.1990,2017-11-15,2.2810,2.77%,0.7165
SH512550,富时A50,2017-11-15,1.1050,2017-11-29,1.1180,0.81%,0.7224
空仓,-,2017-11-29,-,2017-12-13,-,0.00%,0.7224
空仓,-,2017-12-13,-,2017-12-27,-,0.00%,0.7224
空仓,-,2017-12-27,-,2018-01-11,-,0.00%,0.7224
空仓,-,2018-01-11,-,2018-01-25,-,0.00%,0.7224
SH512200,房地产ETF,2018-01-25,1.1150,2018-02-08,0.9790,-12.93%,0.629
空仓,-,2018-02-08,-,2018-03-01,-,0.00%,0.629
空仓,-,2018-03-01,-,2018-03-15,-,0.00%,0.629
空仓,-,2018-03-15,-,2018-03-29,-,0.00%,0.629
SZ159929,医药ETF,2018-03-29,1.6970,2018-04-16,1.6650,-2.96%,0.6104
空仓,-,2018-04-16,-,2018-05-02,-,0.00%,0.6104
SH511010,国债ETF,2018-05-02,110.6083,2018-05-16,110.4231,-0.26%,0.6088
空仓,-,2018-05-16,-,2018-05-30,-,0.00%,0.6088
空仓,-,2018-05-30,-,2018-06-13,-,0.00%,0.6088
空仓,-,2018-06-13,-,2018-06-28,-,0.00%,0.6088
SZ159930,能源ETF,2018-06-28,0.7380,2018-07-12,0.7220,-2.31%,0.5947
空仓,-,2018-07-12,-,2018-07-26,-,0.00%,0.5947
空仓,-,2018-07-26,-,2018-08-09,-,0.00%,0.5947
空仓,-,2018-08-09,-,2018-08-23,-,0.00%,0.5947
空仓,-,2018-08-23,-,2018-09-06,-,0.00%,0.5947
空仓,-,2018-09-06,-,2018-09-20,-,0.00%,0.5947
空仓,-,2018-09-20,-,2018-10-12,-,0.00%,0.5947
空仓,-,2018-10-12,-,2018-10-26,-,0.00%,0.5947
空仓,-,2018-10-26,-,2018-11-09,-,0.00%,0.5947
SH511260,十年国债ETF,2018-11-09,102.1557,2018-11-23,102.9959,0.74%,0.5991
SH511260,十年国债ETF,2018-11-23,102.9959,2018-12-07,103.6807,0.64%,0.6029
空仓,-,2018-12-07,-,2018-12-21,-,0.00%,0.6029
空仓,-,2018-12-21,-,2019-01-08,-,0.00%,0.6029
空仓,-,2019-01-08,-,2019-01-22,-,0.00%,0.6029
空仓,-,2019-01-22,-,2019-02-12,-,0.00%,0.6029
SH512550,富时A50,2019-02-12,0.9970,2019-02-26,1.0660,9.72%,0.6615
SZ159928,消费ETF,2019-02-26,2.2200,2019-03-12,2.3250,2.02%,0.6749
SZ159939,信息技术ETF,2019-03-12,0.5975,2019-03-26,0.5130,-6.13%,0.6335
空仓,-,2019-03-26,-,2019-04-10,-,0.00%,0.6335
空仓,-,2019-04-10,-,2019-04-24,-,0.00%,0.6335
空仓,-,2019-04-24,-,2019-05-15,-,0.00%,0.6335
空仓,-,2019-05-15,-,2019-05-29,-,0.00%,0.6335
SZ159920,恒生ETF,2019-05-29,1.4640,2019-06-13,1.4620,0.14%,0.6344
空仓,-,2019-06-13,-,2019-06-27,-,0.00%,0.6344
SH518880,黄金ETF,2019-06-27,3.1000,2019-07-11,3.1320,-0.93%,0.6285
空仓,-,2019-07-11,-,2019-07-25,-,0.00%,0.6285
空仓,-,2019-07-25,-,2019-08-08,-,0.00%,0.6285
空仓,-,2019-08-08,-,2019-08-22,-,0.00%,0.6285
空仓,-,2019-08-22,-,2019-09-05,-,0.00%,0.6285
空仓,-,2019-09-05,-,2019-09-20,-,0.00%,0.6285
SH512480,半导体ETF,2019-09-20,0.6550,2019-10-11,0.5990,-4.62%,0.5994
SZ159972,5年地债ETF,2019-10-11,93.1473,2019-10-25,92.9590,0.16%,0.6004
SH510410,资源ETF博时,2019-10-25,0.5840,2019-11-08,0.5800,0.52%,0.6035
空仓,-,2019-11-08,-,2019-11-22,-,0.00%,0.6035
SZ159941,纳指ETF,2019-11-22,0.4658,2019-12-06,0.4678,1.02%,0.6096
SH511260,十年国债ETF,2019-12-06,106.1059,2019-12-20,105.9682,-0.32%,0.6077
SH512400,有色金属ETF,2019-12-20,0.6520,2020-01-06,0.7587,11.13%,0.6753
SH512000,券商ETF,2020-01-06,0.9960,2020-01-20,0.9970,-1.40%,0.6658
SZ159902,中小100ETF华夏,2020-01-20,3.5420,2020-02-11,3.4750,-0.69%,0.6612
空仓,-,2020-02-11,-,2020-02-25,-,0.00%,0.6612
SH512170,医疗ETF,2020-02-25,0.5220,2020-03-10,0.5230,-0.13%,0.6604
SH511030,公司债ETF,2020-03-10,3.0158,2020-03-24,2.9968,-0.60%,0.6564
SZ159920,恒生ETF,2020-03-24,1.2700,2020-04-08,1.3330,8.58%,0.7128
空仓,-,2020-04-08,-,2020-04-22,-,0.00%,0.7128
空仓,-,2020-04-22,-,2020-05-11,-,0.00%,0.7128
SH512690,酒ETF,2020-05-11,0.4508,2020-05-25,0.4725,2.70%,0.732
SH512690,酒ETF,2020-05-25,0.4725,2020-06-08,0.5100,10.27%,0.8072
SH512690,酒ETF,2020-06-08,0.5100,2020-06-22,0.5200,1.44%,0.8189
SH511010,国债ETF,2020-06-22,120.1318,2020-07-08,119.0806,-0.58%,0.8141
SZ159949,创业板50ETF,2020-07-08,1.0430,2020-07-22,1.0930,7.36%,0.874
SZ159949,创业板50ETF,2020-07-22,1.0930,2020-08-05,1.1450,5.00%,0.9177
空仓,-,2020-08-05,-,2020-08-19,-,0.00%,0.9177
空仓,-,2020-08-19,-,2020-09-02,-,0.00%,0.9177
SH511010,国债ETF,2020-09-02,118.9230,2020-09-16,118.8836,-0.19%,0.916
空仓,-,2020-09-16,-,2020-09-30,-,0.00%,0.916
SH510900,恒生中国企业ETF易方达,2020-09-30,1.0740,2020-10-22,1.1240,5.35%,0.965
空仓,-,2020-10-22,-,2020-11-05,-,0.00%,0.965
空仓,-,2020-11-05,-,2020-11-19,-,0.00%,0.965
空仓,-,2020-11-19,-,2020-12-03,-,0.00%,0.965
SH510410,资源ETF博时,2020-12-03,0.7260,2020-12-17,0.7270,-6.69%,0.9004
空仓,-,2020-12-17,-,2020-12-31,-,0.00%,0.9004
SH512170,医疗ETF,2020-12-31,0.7843,2021-01-15,0.8167,6.43%,0.9583
SH512770,战略新兴ETF,2021-01-15,2.2840,2021-01-29,2.3030,1.49%,0.9726
空仓,-,2021-01-29,-,2021-02-19,-,0.00%,0.9726
空仓,-,2021-02-19,-,2021-03-05,-,0.00%,0.9726
空仓,-,2021-03-05,-,2021-03-19,-,0.00%,0.9726
SH511360,短融ETF海富通,2021-03-19,101.6290,2021-04-02,101.7320,0.10%,0.9735
SH511360,短融ETF海富通,2021-04-02,101.7320,2021-04-19,101.8850,0.13%,0.9748
SH511360,短融ETF海富通,2021-04-19,101.8850,2021-05-06,102.0330,0.17%,0.9765
SH511360,短融ETF海富通,2021-05-06,102.0330,2021-05-20,102.2040,0.16%,0.9781
SH511360,短融ETF海富通,2021-05-20,102.2040,2021-06-03,102.3020,0.10%,0.9791
SH511360,短融ETF海富通,2021-06-03,102.3020,2021-06-18,102.3660,0.06%,0.9797
SH512480,半导体ETF,2021-06-18,1.1990,2021-07-02,1.2830,10.12%,1.0788
SH512480,半导体ETF,2021-07-02,1.2830,2021-07-16,1.2880,0.31%,1.0821
SH516160,新能源ETF,2021-07-16,3.9726,2021-07-30,4.2346,2.14%,1.1053
SH516780,稀土ETF,2021-07-30,1.3370,2021-08-13,1.3780,5.20%,1.1628
SH511360,短融ETF海富通,2021-08-13,102.9410,2021-08-27,103.0320,0.10%,1.1639
SH511360,短融ETF海富通,2021-08-27,103.0320,2021-09-10,103.1220,0.08%,1.1648
SH515220,煤炭ETF,2021-09-10,2.2398,2021-09-28,2.0956,-14.00%,1.0017
SH511360,短融ETF海富通,2021-09-28,103.1810,2021-10-19,103.3250,0.15%,1.0032
SH511360,短融ETF海富通,2021-10-19,103.3250,2021-11-02,103.4390,0.10%,1.0041
SH511360,短融ETF海富通,2021-11-02,103.4390,2021-11-16,103.5750,0.13%,1.0055
SH515250,智能汽车ETF,2021-11-16,1.1460,2021-11-30,1.1950,3.82%,1.0439
SH515880,通信ETF,2021-11-30,1.1050,2021-12-14,1.1290,2.75%,1.0726
SH512040,价值100ETF,2021-12-14,0.8162,2021-12-28,0.8336,1.13%,1.0847
SH515100,红利低波100ETF,2021-12-28,1.0291,2022-01-12,1.0853,5.91%,1.1488
SH515100,红利低波100ETF,2022-01-12,1.0853,2022-01-26,1.0360,-5.96%,1.0804
SH511030,公司债ETF,2022-01-26,5.8324,2022-02-16,5.8329,0.07%,1.0811
SH511030,公司债ETF,2022-02-16,5.8329,2022-03-02,5.7955,-0.50%,1.0757
SH511360,短融ETF海富通,2022-03-02,104.3890,2022-03-16,104.4220,0.03%,1.076
空仓,-,2022-03-16,-,2022-03-30,-,0.00%,1.076
空仓,-,2022-03-30,-,2022-04-15,-,0.00%,1.076
空仓,-,2022-04-15,-,2022-04-29,-,0.00%,1.076
SH511030,公司债ETF,2022-04-29,5.8100,2022-05-18,5.8324,0.39%,1.0803
SH511360,短融ETF海富通,2022-05-18,105.0520,2022-06-01,105.1300,0.08%,1.0811
SH511360,短融ETF海富通,2022-06-01,105.1300,2022-06-16,105.1630,0.04%,1.0816
SH515030,新能源车ETF,2022-06-16,2.1760,2022-06-30,2.3570,7.15%,1.1589
SZ159840,锂电池ETF工银,2022-06-30,0.9940,2022-07-14,1.0020,-1.63%,1.14
SH511360,短融ETF海富通,2022-07-14,105.3740,2022-07-28,105.4900,0.12%,1.1414
SH511360,短融ETF海富通,2022-07-28,105.4900,2022-08-11,105.5950,0.12%,1.1427
SH513500,标普500ETF博时,2022-08-11,1.3420,2022-08-25,1.3510,1.68%,1.1619
SH511260,十年国债ETF,2022-08-25,117.8317,2022-09-08,117.9911,0.10%,1.163
空仓,-,2022-09-08,-,2022-09-23,-,0.00%,1.163
SZ159943,深证成指ETF大成,2022-09-23,1.1260,2022-10-14,1.1370,-2.02%,1.1396
SH510900,恒生中国企业ETF易方达,2022-10-14,0.7020,2022-10-28,0.6260,-5.78%,1.0737
SH510230,金融ETF,2022-10-28,0.7911,2022-11-11,0.8464,1.90%,1.094
SH560080,中药ETF,2022-11-11,1.1760,2022-11-25,1.2350,4.34%,1.1415
SH513080,法国CAC40ETF,2022-11-25,1.2950,2022-12-09,1.2670,-1.94%,1.1193
SH510230,金融ETF,2022-12-09,0.9246,2022-12-23,0.8941,-2.28%,1.0937
SH512670,国防ETF,2022-12-23,0.8430,2023-01-09,0.8820,5.02%,1.1487
SH515220,煤炭ETF,2023-01-09,1.9680,2023-01-30,2.0505,6.43%,1.2226
SH511360,短融ETF海富通,2023-01-30,106.3370,2023-02-13,106.4650,0.13%,1.2242
SZ159851,金融科技ETF,2023-02-13,1.1580,2023-02-27,1.0960,-3.39%,1.1827
SH512040,价值100ETF,2023-02-27,0.8184,2023-03-13,0.8060,-2.60%,1.1519
SH511360,短融ETF海富通,2023-03-13,106.6370,2023-03-27,106.7260,0.09%,1.1529
SH511360,短融ETF海富通,2023-03-27,106.7260,2023-04-11,106.8950,0.15%,1.1546
SH511360,短融ETF海富通,2023-04-11,106.8950,2023-04-25,106.9880,0.09%,1.1557
SH513080,法国CAC40ETF,2023-04-25,1.5150,2023-05-12,1.4680,-2.34%,1.1287
SH511260,十年国债ETF,2023-05-12,119.4079,2023-05-26,119.3951,0.06%,1.1294
SH511260,十年国债ETF,2023-05-26,119.3951,2023-06-09,120.0100,0.23%,1.132
SZ159941,纳指ETF,2023-06-09,0.7890,2023-06-27,0.8110,5.93%,1.1991
SZ159941,纳指ETF,2023-06-27,0.8110,2023-07-11,0.8320,0.73%,1.2078
SZ159985,豆粕ETF,2023-07-11,2.0170,2023-07-25,2.1460,4.93%,1.2674
SZ159985,豆粕ETF,2023-07-25,2.1460,2023-08-08,2.1420,2.09%,1.2939
SZ159972,5年地债ETF,2023-08-08,106.8907,2023-08-22,107.1409,0.38%,1.2988
SZ159972,5年地债ETF,2023-08-22,107.1409,2023-09-05,107.0102,-0.21%,1.2961
空仓,-,2023-09-05,-,2023-09-19,-,0.00%,1.2961
SH518880,黄金ETF,2023-09-19,4.5590,2023-10-11,4.3550,-3.89%,1.2456
空仓,-,2023-10-11,-,2023-10-25,-,0.00%,1.2456
SZ159731,石化ETF,2023-10-25,0.6650,2023-11-08,0.6700,2.41%,1.2757
SZ159930,能源ETF,2023-11-08,1.1760,2023-11-22,1.2070,2.79%,1.3113
SH511360,短融ETF海富通,2023-11-22,108.3390,2023-12-06,108.3990,0.05%,1.312
SH511360,短融ETF海富通,2023-12-06,108.3990,2023-12-20,108.5080,0.08%,1.3131
SH511360,短融ETF海富通,2023-12-20,108.5080,2024-01-04,108.7000,0.18%,1.3155
SH513290,纳指生物科技ETF汇添富,2024-01-04,1.1510,2024-01-18,1.1530,-0.86%,1.3042
SH511090,30年国债ETF,2024-01-18,100.1560,2024-02-01,103.1421,3.09%,1.3445
SZ159972,5年地债ETF,2024-02-01,108.9000,2024-02-23,109.3685,0.39%,1.3498
SZ159509,纳指科技ETF景顺,2024-02-23,1.3250,2024-03-08,1.4310,6.80%,1.4416
SH513500,标普500ETF博时,2024-03-08,1.8000,2024-03-22,1.8370,2.82%,1.4822
SH517520,黄金股ETF,2024-03-22,1.1020,2024-04-09,1.2720,13.78%,1.6865
SH511030,公司债ETF,2024-04-09,8.5238,2024-04-23,8.5620,0.41%,1.6934
SZ159972,5年地债ETF,2024-04-23,111.0700,2024-05-10,110.7730,-0.19%,1.6902
SH511360,短融ETF海富通,2024-05-10,109.7070,2024-05-24,109.8070,0.09%,1.6917
SH511360,短融ETF海富通,2024-05-24,109.8070,2024-06-07,109.8940,0.08%,1.6929
SH511360,短融ETF海富通,2024-06-07,109.8940,2024-06-24,109.9570,0.07%,1.6941
SZ159972,5年地债ETF,2024-06-24,111.6920,2024-07-08,111.8440,0.26%,1.6985
SH513500,标普500ETF博时,2024-07-08,1.9990,2024-07-22,1.9560,-0.70%,1.6866
SZ159972,5年地债ETF,2024-07-22,112.3260,2024-08-05,112.9250,0.58%,1.6963
SZ159972,5年地债ETF,2024-08-05,112.9250,2024-08-19,112.8090,-0.08%,1.6949
SH511360,短融ETF海富通,2024-08-19,110.2730,2024-09-02,110.3230,0.02%,1.6952
空仓,-,2024-09-02,-,2024-09-18,-,0.00%,1.6952
SZ159666,交通运输ETF,2024-09-18,0.8430,2024-10-09,0.9490,21.38%,2.0576
空仓,-,2024-10-09,-,2024-10-23,-,0.00%,2.0576
空仓,-,2024-10-23,-,2024-11-06,-,0.00%,2.0576
空仓,-,2024-11-06,-,2024-11-20,-,0.00%,2.0576
SH511360,短融ETF海富通,2024-11-20,110.8030,2024-12-04,110.9380,0.11%,2.06
SH511260,十年国债ETF,2024-12-04,130.8582,2024-12-18,132.6469,1.80%,2.0971
SH513500,标普500ETF博时,2024-12-18,2.2290,2025-01-02,2.1830,-4.08%,2.0115
SH511090,30年国债ETF,2025-01-02,122.8147,2025-01-16,122.3709,1.23%,2.0362
SZ159883,医疗器械ETF,2025-01-16,0.4640,2025-02-07,0.4810,1.51%,2.0669
空仓,-,2025-02-07,-,2025-02-21,-,0.00%,2.0669
SZ159852,软件ETF,2025-02-21,0.9800,2025-03-07,0.9470,3.21%,2.1332
SH520500,恒生创新药ETF,2025-03-07,1.1940,2025-03-21,1.2260,7.72%,2.2978
SZ159972,5年地债ETF,2025-03-21,114.6810,2025-04-07,115.6950,0.58%,2.3111
SH511360,短融ETF海富通,2025-04-07,111.5510,2025-04-21,111.6190,0.07%,2.3128
SH518880,黄金ETF,2025-04-21,7.7240,2025-05-08,7.5570,1.16%,2.3396
SH511360,短融ETF海富通,2025-05-08,111.7240,2025-05-22,111.8060,0.09%,2.3418
SZ159949,创业板50ETF,2025-05-22,0.9110,2025-06-06,0.9020,-1.31%,2.3112
SZ159837,生物科技ETF易方达,2025-06-06,0.4720,2025-06-20,0.4600,-3.57%,2.2287
SH511030,公司债ETF,2025-06-20,106.0560,2025-07-04,106.2280,0.12%,2.2313
SH515880,通信ETF,2025-07-04,1.4340,2025-07-18,1.6270,12.10%,2.5014
SH561380,电网ETF,2025-07-18,1.0970,2025-08-01,1.1150,1.63%,2.5422
SH520500,恒生创新药ETF,2025-08-01,1.9660,2025-08-15,2.0550,0.90%,2.5652
SH515880,通信ETF,2025-08-15,1.9490,2025-08-29,2.5530,32.38%,3.3959
SH515880,通信ETF,2025-08-29,2.5530,2025-09-12,2.6230,5.56%,3.5846
SH588380,双创50ETF,2025-09-12,0.8730,2025-09-26,0.9280,7.58%,3.8563
SZ159755,电池ETF,2025-09-26,1.0260,2025-10-20,1.0130,-4.13%,3.697
SZ159509,纳指科技ETF景顺,2025-10-20,2.1680,2025-11-03,2.2910,8.73%,4.0197
SZ159509,纳指科技ETF景顺,2025-11-03,2.2910,2025-11-17,2.1980,-4.69%,3.831
SZ159930,能源ETF,2025-11-17,1.5030,2025-12-01,1.4640,-3.35%,3.7026
SH511360,短融ETF海富通,2025-12-01,112.6780,2025-12-15,112.7080,0.03%,3.7038
SH511360,短融ETF海富通,2025-12-15,112.7080,2025-12-29,112.7880,0.06%,3.7062
SZ159206,卫星ETF,2025-12-29,1.6040,2026-01-14,2.1290,32.70%,4.9182
SZ159206,卫星ETF,2026-01-14,2.1290,2026-01-28,1.9730,-4.76%,4.6842
SH513310,中韩半导体ETF,2026-01-28,3.6130,2026-02-11,3.4220,3.75%,4.8597
SH511260,十年国债ETF,2026-02-11,135.2040,2026-03-05,135.2460,0.09%,4.8643
SH511010,国债ETF,2026-03-05,140.8700,2026-03-06,140.9060,-0.02%,4.8635
