标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SZ159928,消费ETF,2016-04-26,1.2610,2016-05-04,1.3260,4.41%,1.8605
SZ159928,消费ETF,2016-05-04,1.3260,2016-05-11,1.3380,-1.21%,1.838
SH513500,标普500ETF博时,2016-05-11,0.6280,2016-05-18,0.6155,-0.40%,1.8307
SH510050,上证50ETF,2016-05-18,1.7357,2016-05-25,1.7323,-0.39%,1.8236
SZ159920,恒生ETF,2016-05-25,0.9947,2016-06-01,1.0185,6.71%,1.9459
SZ159915,创业板ETF易方达,2016-06-01,2.0670,2016-06-08,2.0920,1.40%,1.9732
SH510900,恒生中国企业ETF易方达,2016-06-08,0.8519,2016-06-17,0.8107,-4.97%,1.8751
SH510410,资源ETF博时,2016-06-17,0.6440,2016-06-24,0.6250,-0.95%,1.8573
SZ159930,能源ETF,2016-06-24,0.7670,2016-07-01,0.7740,0.92%,1.8744
SH510900,恒生中国企业ETF易方达,2016-07-01,0.8556,2016-07-08,0.8464,-0.43%,1.8664
SZ159928,消费ETF,2016-07-08,1.4400,2016-07-15,1.4850,2.48%,1.9127
SZ159920,恒生ETF,2016-07-15,1.0860,2016-07-22,1.1003,2.73%,1.9648
SH513500,标普500ETF博时,2016-07-22,0.6890,2016-07-29,0.7095,-0.72%,1.9507
SH518880,黄金ETF,2016-07-29,2.8590,2016-08-05,2.9180,0.17%,1.9541
SZ159901,深证100ETF易方达,2016-08-05,1.9286,2016-08-12,1.9789,0.84%,1.9704
SH510230,金融ETF,2016-08-12,0.8060,2016-08-19,0.8164,3.23%,2.034
SZ159920,恒生ETF,2016-08-19,1.1516,2016-08-26,1.1526,0.08%,2.0357
SZ159915,创业板ETF易方达,2016-08-26,2.0950,2016-09-02,2.0810,-0.19%,2.0318
SZ159920,恒生ETF,2016-09-02,1.1706,2016-09-09,1.2315,3.59%,2.1047
SH510900,恒生中国企业ETF易方达,2016-09-09,0.9957,2016-09-20,0.9554,-2.33%,2.0556
SZ159941,纳指ETF,2016-09-20,0.2635,2016-09-27,0.2685,0.57%,2.0672
SH511010,国债ETF,2016-09-27,111.2447,2016-10-11,111.5166,0.24%,2.0722
SH512660,军工ETF,2016-10-11,1.0070,2016-10-18,1.0050,-0.40%,2.0639
SZ159929,医药ETF,2016-10-18,1.4850,2016-10-25,1.4800,0.27%,2.0695
SZ159930,能源ETF,2016-10-25,0.8320,2016-11-01,0.8190,-0.49%,2.0594
SH512880,证券ETF,2016-11-01,1.0700,2016-11-08,1.0910,2.74%,2.1157
SH512880,证券ETF,2016-11-08,1.0910,2016-11-15,1.1320,4.87%,2.2187
SH512880,证券ETF,2016-11-15,1.1320,2016-11-22,1.1350,-2.01%,2.174
SH510900,恒生中国企业ETF易方达,2016-11-22,0.9783,2016-11-29,1.0012,4.86%,2.2796
SH510050,上证50ETF,2016-11-29,2.0880,2016-12-06,2.0215,-1.41%,2.2474
SH513500,标普500ETF博时,2016-12-06,0.8895,2016-12-13,0.9360,3.63%,2.329
SH511010,国债ETF,2016-12-13,108.7592,2016-12-20,107.5612,-1.31%,2.2984
SH513500,标普500ETF博时,2016-12-20,0.9485,2016-12-27,0.9200,1.87%,2.3413
SZ159941,纳指ETF,2016-12-27,0.3212,2017-01-04,0.3050,-3.78%,2.2527
SH512660,军工ETF,2017-01-04,1.0130,2017-01-11,1.0360,3.09%,2.3223
SZ159920,恒生ETF,2017-01-11,1.1963,2017-01-18,1.1963,0.16%,2.326
SH510050,上证50ETF,2017-01-18,2.0010,2017-01-25,2.0121,1.07%,2.351
SH512660,军工ETF,2017-01-25,1.0080,2017-02-08,1.0430,1.49%,2.386
SH518880,黄金ETF,2017-02-08,2.7220,2017-02-15,2.7070,-0.07%,2.3842
SH510900,恒生中国企业ETF易方达,2017-02-15,1.0544,2017-02-22,1.0599,1.50%,2.4201
SZ159928,消费ETF,2017-02-22,1.5720,2017-03-01,1.5620,0.26%,2.4263
SH513500,标普500ETF博时,2017-03-01,0.7705,2017-03-08,0.7975,7.18%,2.6004
SZ159915,创业板ETF易方达,2017-03-08,1.8840,2017-03-15,1.8760,-1.06%,2.573
SH513500,标普500ETF博时,2017-03-15,0.7970,2017-03-22,0.7775,-0.12%,2.5698
SZ159928,消费ETF,2017-03-22,1.6150,2017-03-29,1.6300,2.17%,2.6255
SH513050,中概互联网ETF易方达,2017-03-29,1.1020,2017-04-07,1.1030,0.36%,2.635
SH512660,军工ETF,2017-04-07,1.0700,2017-04-14,1.0840,3.60%,2.7298
SH510170,大宗商品ETF,2017-04-14,0.4577,2017-04-21,0.4387,-3.30%,2.6398
SZ159928,消费ETF,2017-04-21,1.6410,2017-04-28,1.6240,-0.30%,2.6318
SH513050,中概互联网ETF易方达,2017-04-28,1.1810,2017-05-08,1.1900,-0.68%,2.6138
SH510810,上海国企ETF汇添富,2017-05-08,0.8520,2017-05-15,0.8387,-1.87%,2.5649
SH510230,金融ETF,2017-05-15,0.8244,2017-05-22,0.8205,-1.19%,2.5343
SZ159930,能源ETF,2017-05-22,0.7860,2017-05-31,0.7900,2.19%,2.5898
SH512070,证券保险ETF易方达,2017-05-31,1.7600,2017-06-07,1.7630,-0.11%,2.5868
SH512660,军工ETF,2017-06-07,0.8630,2017-06-14,0.8610,0.12%,2.5899
SZ159928,消费ETF,2017-06-14,1.7510,2017-06-21,1.7580,-0.46%,2.578
SH512070,证券保险ETF易方达,2017-06-21,1.8150,2017-06-28,1.8400,2.28%,2.6368
SZ159928,消费ETF,2017-06-28,1.7950,2017-07-05,1.7900,-1.39%,2.6001
SH510170,大宗商品ETF,2017-07-05,0.4440,2017-07-12,0.4563,5.10%,2.7327
SZ159920,恒生ETF,2017-07-12,1.3532,2017-07-19,1.3818,1.76%,2.7809
SH510170,大宗商品ETF,2017-07-19,0.4985,2017-07-26,0.5000,1.81%,2.8313
SH512660,军工ETF,2017-07-26,0.8700,2017-08-02,0.8430,-0.81%,2.8084
SZ159930,能源ETF,2017-08-02,0.8760,2017-08-09,0.8850,-0.23%,2.8021
SH510170,大宗商品ETF,2017-08-09,0.5420,2017-08-16,0.5170,-1.86%,2.7499
SZ159949,创业板50ETF,2017-08-16,0.7320,2017-08-23,0.7250,1.12%,2.7808
SH512070,证券保险ETF易方达,2017-08-23,1.9610,2017-08-30,2.0550,6.01%,2.948
SH512000,券商ETF,2017-08-30,1.0560,2017-09-06,1.0630,1.33%,2.9872
SH512400,有色金属ETF,2017-09-06,1.0416,2017-09-13,1.0651,3.51%,3.0919
SH512400,有色金属ETF,2017-09-13,1.0651,2017-09-20,1.0445,-4.58%,2.9503
SH513050,中概互联网ETF易方达,2017-09-20,1.4990,2017-09-27,1.4390,-3.93%,2.8343
SZ159928,消费ETF,2017-09-27,2.0010,2017-10-11,2.1370,2.75%,2.9122
SZ159928,消费ETF,2017-10-11,2.1370,2017-10-18,2.1030,1.65%,2.9604
SZ159941,纳指ETF,2017-10-18,0.3307,2017-10-25,0.3295,-0.23%,2.9536
SZ159949,创业板50ETF,2017-10-25,0.7680,2017-11-01,0.7290,-3.67%,2.8453
SZ159941,纳指ETF,2017-11-01,0.3425,2017-11-08,0.3440,1.17%,2.8787
SZ159928,消费ETF,2017-11-08,2.3840,2017-11-15,2.2810,-2.50%,2.8068
SH511010,国债ETF,2017-11-15,107.5090,2017-11-22,107.3268,0.06%,2.8085
SH513050,中概互联网ETF易方达,2017-11-22,1.5760,2017-11-29,1.5470,-1.21%,2.7745
SH510410,资源ETF博时,2017-11-29,0.8080,2017-12-06,0.7800,-1.89%,2.722
SZ159928,消费ETF,2017-12-06,2.1580,2017-12-13,2.3100,4.36%,2.8407
SZ159928,消费ETF,2017-12-13,2.3100,2017-12-20,2.3500,2.49%,2.9115
SZ159941,纳指ETF,2017-12-20,0.3525,2017-12-27,0.3460,-1.20%,2.8765
SH510410,资源ETF博时,2017-12-27,0.8030,2018-01-04,0.8500,5.82%,3.0438
SH512200,房地产ETF,2018-01-04,1.0060,2018-01-11,1.0640,6.37%,3.2378
SZ159928,消费ETF,2018-01-11,2.5150,2018-01-18,2.5520,1.30%,3.28
SH512880,证券ETF,2018-01-18,1.0330,2018-01-25,1.0770,7.01%,3.51
SH512980,传媒ETF,2018-01-25,1.0650,2018-02-01,0.9940,-4.23%,3.3617
SH513500,标普500ETF博时,2018-02-01,0.8350,2018-02-08,0.7810,-7.38%,3.1135
SH511010,国债ETF,2018-02-08,108.4055,2018-02-22,108.7306,0.43%,3.1268
SH513050,中概互联网ETF易方达,2018-02-22,1.5470,2018-03-01,1.5320,3.23%,3.228
SZ159939,信息技术ETF,2018-03-01,0.5480,2018-03-08,0.5475,2.82%,3.3189
SZ159929,医药ETF,2018-03-08,1.6260,2018-03-15,1.6340,2.14%,3.39
SH510170,大宗商品ETF,2018-03-15,0.5052,2018-03-22,0.4960,0.05%,3.3917
SZ159929,医药ETF,2018-03-22,1.7060,2018-03-29,1.6970,-0.46%,3.376
SZ159949,创业板50ETF,2018-03-29,0.7050,2018-04-09,0.6980,-0.29%,3.3663
SZ159928,消费ETF,2018-04-09,2.1990,2018-04-16,2.1750,-0.90%,3.3359
SZ159939,信息技术ETF,2018-04-16,0.5665,2018-04-23,0.5375,-2.24%,3.2613
SZ159920,恒生ETF,2018-04-23,1.4721,2018-05-02,1.4968,-0.32%,3.2508
SZ159929,医药ETF,2018-05-02,1.7020,2018-05-09,1.7680,4.56%,3.3989
SZ159928,消费ETF,2018-05-09,2.2850,2018-05-16,2.3520,2.44%,3.4819
SZ159928,消费ETF,2018-05-16,2.3520,2018-05-23,2.3230,1.11%,3.5204
SZ159929,医药ETF,2018-05-23,1.8400,2018-05-30,1.7760,-1.47%,3.4688
SZ159928,消费ETF,2018-05-30,2.3600,2018-06-06,2.4740,6.20%,3.6839
SH513050,中概互联网ETF易方达,2018-06-06,1.5350,2018-06-13,1.5650,1.83%,3.7515
SH513500,标普500ETF博时,2018-06-13,0.8355,2018-06-21,0.8365,-0.84%,3.72
SH511260,十年国债ETF,2018-06-21,99.9616,2018-06-28,100.2568,0.30%,3.7311
SZ159943,深证成指ETF大成,2018-06-28,0.8462,2018-07-05,0.8386,-0.12%,3.7266
SH518880,黄金ETF,2018-07-05,2.6750,2018-07-12,2.6680,0.11%,3.7308
SZ159929,医药ETF,2018-07-12,1.7100,2018-07-19,1.6980,2.98%,3.8421
SH511260,十年国债ETF,2018-07-19,101.3381,2018-07-26,100.9347,-0.22%,3.8336
SH512200,房地产ETF,2018-07-26,0.7830,2018-08-02,0.7340,-3.69%,3.6922
SH511010,国债ETF,2018-08-02,112.1077,2018-08-09,112.0880,0.18%,3.699
SH510050,上证50ETF,2018-08-09,2.2181,2018-08-16,2.1328,-1.60%,3.6397
SH512770,战略新兴ETF,2018-08-16,0.9910,2018-08-23,1.0000,-0.61%,3.6174
SH512070,证券保险ETF易方达,2018-08-23,1.6770,2018-08-30,1.6800,1.93%,3.6872
SZ159941,纳指ETF,2018-08-30,0.4333,2018-09-06,0.4245,1.70%,3.7498
SH512660,军工ETF,2018-09-06,0.7260,2018-09-13,0.7360,0.84%,3.7812
SH512660,军工ETF,2018-09-13,0.7360,2018-09-20,0.7170,0.69%,3.8073
SH510170,大宗商品ETF,2018-09-20,0.4297,2018-09-28,0.4142,-0.42%,3.7912
SZ159928,消费ETF,2018-09-28,2.1640,2018-10-12,1.9910,-9.93%,3.4149
SH518880,黄金ETF,2018-10-12,2.7020,2018-10-19,2.7340,2.14%,3.488
SH511010,国债ETF,2018-10-19,112.8131,2018-10-26,112.5993,-0.16%,3.4824
SH512880,证券ETF,2018-10-26,0.7300,2018-11-02,0.7780,1.20%,3.5242
SH513050,中概互联网ETF易方达,2018-11-02,1.2040,2018-11-09,1.1480,5.80%,3.7288
SH513500,标普500ETF博时,2018-11-09,0.8995,2018-11-16,0.8745,-3.43%,3.6008
SH512880,证券ETF,2018-11-16,0.8100,2018-11-23,0.7640,-0.13%,3.5963
SH518880,黄金ETF,2018-11-23,2.7310,2018-11-30,2.7320,0.11%,3.6002
SZ159941,纳指ETF,2018-11-30,0.3887,2018-12-07,0.3823,-2.84%,3.498
SH518880,黄金ETF,2018-12-07,2.7380,2018-12-14,2.7450,0.48%,3.5146
SZ159928,消费ETF,2018-12-14,1.8690,2018-12-21,1.7960,-4.01%,3.3737
SH518880,黄金ETF,2018-12-21,2.7880,2018-12-28,2.8260,1.41%,3.4212
SH511260,十年国债ETF,2018-12-28,104.4225,2019-01-08,104.3812,0.33%,3.4325
SH512880,证券ETF,2019-01-08,0.7820,2019-01-15,0.7980,-0.51%,3.4149
SZ159928,消费ETF,2019-01-15,1.9130,2019-01-22,1.9450,7.28%,3.6635
SH510170,大宗商品ETF,2019-01-22,0.3772,2019-01-29,0.3762,2.03%,3.738
SH513050,中概互联网ETF易方达,2019-01-29,1.1480,2019-02-12,1.2090,4.87%,3.9202
SZ159949,创业板50ETF,2019-02-12,0.4670,2019-02-19,0.4930,8.01%,4.2341
SZ159939,信息技术ETF,2019-02-19,0.4510,2019-02-26,0.5290,15.45%,4.8881
SH512000,券商ETF,2019-02-26,0.9980,2019-03-05,0.9950,-2.45%,4.7683
SZ159915,创业板ETF易方达,2019-03-05,1.6150,2019-03-12,1.6960,6.56%,5.0809
SZ159939,信息技术ETF,2019-03-12,0.5975,2019-03-19,0.5290,-5.60%,4.7964
SZ159928,消费ETF,2019-03-19,2.4980,2019-03-26,2.3950,-4.69%,4.5716
SH518880,黄金ETF,2019-03-26,2.8500,2019-04-02,2.7920,-2.14%,4.4737
SH512000,券商ETF,2019-04-02,1.0310,2019-04-10,1.0440,2.32%,4.5775
SZ159930,能源ETF,2019-04-10,0.8140,2019-04-17,0.8210,-0.98%,4.5327
SH510230,金融ETF,2019-04-17,1.0903,2019-04-24,1.0743,-2.11%,4.4371
SZ159941,纳指ETF,2019-04-24,0.4240,2019-05-08,0.4180,2.04%,4.5275
SH518880,黄金ETF,2019-05-08,2.8040,2019-05-15,2.8440,2.55%,4.6428
SH512690,酒ETF,2019-05-15,0.3747,2019-05-22,0.3600,2.80%,4.7729
SH518880,黄金ETF,2019-05-22,2.8340,2019-05-29,2.8610,0.71%,4.8065
SZ159928,消费ETF,2019-05-29,2.7270,2019-06-05,2.6680,-1.55%,4.7322
SH518880,黄金ETF,2019-06-05,2.9630,2019-06-13,2.9770,0.95%,4.7772
SZ159928,消费ETF,2019-06-13,2.7860,2019-06-20,2.8370,-1.22%,4.719
SH512070,证券保险ETF易方达,2019-06-20,2.2910,2019-06-27,2.2980,4.48%,4.9306
SH512690,酒ETF,2019-06-27,0.3909,2019-07-04,0.3968,6.72%,5.2618
SH512660,军工ETF,2019-07-04,0.7820,2019-07-11,0.7480,-3.11%,5.0983
SZ159928,消费ETF,2019-07-11,2.9200,2019-07-18,2.8790,-0.07%,5.0948
SH511030,公司债ETF,2019-07-18,2.9139,2019-07-25,2.9171,-0.20%,5.0847
SH512480,半导体ETF,2019-07-25,0.5275,2019-08-01,0.5260,2.60%,5.2171
SH510170,大宗商品ETF,2019-08-01,0.4125,2019-08-08,0.4038,-2.30%,5.097
SH518880,黄金ETF,2019-08-08,3.3860,2019-08-15,3.4140,0.39%,5.1167
SH512690,酒ETF,2019-08-15,0.3879,2019-08-22,0.4082,2.45%,5.2422
SZ159939,信息技术ETF,2019-08-22,0.5015,2019-08-29,0.5070,-0.00%,5.2422
SH512930,AI人工智能ETF,2019-08-29,0.9364,2019-09-05,0.9908,4.86%,5.4972
SH512480,半导体ETF,2019-09-05,0.6180,2019-09-12,0.6330,2.19%,5.6174
SZ159930,能源ETF,2019-09-12,0.7340,2019-09-20,0.7150,-3.64%,5.4128
SH512690,酒ETF,2019-09-20,0.4207,2019-09-27,0.4174,-0.79%,5.37
SH512550,富时A50,2019-09-27,1.2130,2019-10-11,1.2360,0.58%,5.401
SH512170,医疗ETF,2019-10-11,0.4163,2019-10-18,0.4237,2.18%,5.5185
SH513520,日经ETF,2019-10-18,1.0720,2019-10-25,1.0880,1.40%,5.5956
SH515000,科技ETF,2019-10-25,1.1680,2019-11-01,1.1880,2.27%,5.7227
SZ159941,纳指ETF,2019-11-01,0.4543,2019-11-08,0.4557,0.44%,5.7479
SH513050,中概互联网ETF易方达,2019-11-08,1.2880,2019-11-15,1.2720,-0.47%,5.7208
SH512480,半导体ETF,2019-11-15,0.6290,2019-11-22,0.6185,-0.16%,5.7118
SH512400,有色金属ETF,2019-11-22,0.6099,2019-11-29,0.6128,1.78%,5.8133
SH512480,半导体ETF,2019-11-29,0.6245,2019-12-06,0.6820,7.74%,6.2634
SH512480,半导体ETF,2019-12-06,0.6820,2019-12-13,0.7310,9.13%,6.8353
SH512480,半导体ETF,2019-12-13,0.7310,2019-12-20,0.7140,-0.96%,6.7697
SH512000,券商ETF,2019-12-20,0.9530,2019-12-27,0.9420,1.69%,6.8841
SH512400,有色金属ETF,2019-12-27,0.7038,2020-01-06,0.7587,7.31%,7.3871
SH512980,传媒ETF,2020-01-06,0.9050,2020-01-13,0.9290,3.16%,7.6203
SH512480,半导体ETF,2020-01-13,0.8250,2020-01-20,0.8760,5.96%,8.0743
SH512480,半导体ETF,2020-01-20,0.8760,2020-02-04,0.8600,-0.30%,8.0499
SH518880,黄金ETF,2020-02-04,3.4920,2020-02-11,3.4720,-1.11%,7.9607
SZ159941,纳指ETF,2020-02-11,0.5640,2020-02-18,0.5583,3.77%,8.2607
SH512480,半导体ETF,2020-02-18,1.0650,2020-02-25,1.2240,18.67%,9.8033
SH515880,通信ETF,2020-02-25,1.3880,2020-03-03,1.2880,-4.14%,9.3972
SH512170,医疗ETF,2020-03-03,0.5330,2020-03-10,0.5230,1.09%,9.5
SH511260,十年国债ETF,2020-03-10,111.2506,2020-03-17,110.1674,-1.37%,9.37
SZ159985,豆粕ETF,2020-03-17,0.9600,2020-03-24,1.0150,7.30%,10.054
SZ159985,豆粕ETF,2020-03-24,1.0150,2020-03-31,1.0230,-0.29%,10.0247
