标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
SH510050,上证50ETF,2015-09-02,1.8676,2015-09-18,1.8359,-1.35%,1.8705
SH510900,恒生中国企业ETF易方达,2015-09-18,0.9270,2015-10-09,0.9499,1.50%,1.8985
SH510900,恒生中国企业ETF易方达,2015-10-09,0.9499,2015-10-23,0.9811,3.44%,1.9639
SZ159929,医药ETF,2015-10-23,1.5680,2015-11-06,1.5660,5.32%,2.0683
SH510230,金融ETF,2015-11-06,0.8595,2015-11-20,0.8508,2.08%,2.1113
SH513500,标普500ETF博时,2015-11-20,0.6115,2015-12-04,0.6035,0.49%,2.1217
SZ159901,深证100ETF易方达,2015-12-04,2.1848,2015-12-18,2.2912,3.79%,2.2021
SZ159915,创业板ETF易方达,2015-12-18,2.6680,2016-01-04,2.3060,-5.05%,2.0909
SH511010,国债ETF,2016-01-04,107.8794,2016-01-18,108.5336,0.40%,2.0994
SH513500,标普500ETF博时,2016-01-18,0.5815,2016-02-01,0.5830,-1.54%,2.0671
SZ159920,恒生ETF,2016-02-01,0.9443,2016-02-22,0.9300,-1.92%,2.0274
SH510410,资源ETF博时,2016-02-22,0.6090,2016-03-07,0.6420,6.78%,2.1649
SH510050,上证50ETF,2016-03-07,1.7632,2016-03-21,1.8309,0.85%,2.1832
SZ159915,创业板ETF易方达,2016-03-21,2.1160,2016-04-05,2.1680,1.01%,2.2053
SZ159939,信息技术ETF,2016-04-05,1.1775,2016-04-19,1.1700,1.92%,2.2476
SH513500,标普500ETF博时,2016-04-19,0.6195,2016-05-04,0.6160,1.14%,2.2732
SZ159928,消费ETF,2016-05-04,1.3260,2016-05-18,1.3030,0.30%,2.28
SH510050,上证50ETF,2016-05-18,1.7357,2016-06-01,1.7891,4.00%,2.3711
SZ159915,创业板ETF易方达,2016-06-01,2.0670,2016-06-17,2.0340,-2.90%,2.3024
SH510410,资源ETF博时,2016-06-17,0.6440,2016-07-01,0.6570,0.47%,2.3133
SH510900,恒生中国企业ETF易方达,2016-07-01,0.8556,2016-07-15,0.8931,3.75%,2.4001
SZ159920,恒生ETF,2016-07-15,1.0860,2016-07-29,1.0955,2.55%,2.4613
SH518880,黄金ETF,2016-07-29,2.8590,2016-08-12,2.8700,-0.17%,2.457
SH510230,金融ETF,2016-08-12,0.8060,2016-08-26,0.8086,2.87%,2.5275
SZ159915,创业板ETF易方达,2016-08-26,2.0950,2016-09-09,2.1090,1.92%,2.576
SH510900,恒生中国企业ETF易方达,2016-09-09,0.9957,2016-09-27,0.9582,-3.64%,2.4822
SH511010,国债ETF,2016-09-27,111.2447,2016-10-18,111.7462,0.45%,2.4934
SZ159929,医药ETF,2016-10-18,1.4850,2016-11-01,1.4770,-0.88%,2.4716
SH512880,证券ETF,2016-11-01,1.0700,2016-11-15,1.1320,7.74%,2.6628
SH512880,证券ETF,2016-11-15,1.1320,2016-11-29,1.1390,-0.53%,2.6488
SH510050,上证50ETF,2016-11-29,2.0880,2016-12-13,2.0240,-0.87%,2.6257
SH511010,国债ETF,2016-12-13,108.7592,2016-12-27,108.3631,-0.77%,2.6053
SZ159941,纳指ETF,2016-12-27,0.3212,2017-01-11,0.3072,-7.57%,2.4081
SZ159920,恒生ETF,2017-01-11,1.1963,2017-01-25,1.1954,0.40%,2.4178
SH512660,军工ETF,2017-01-25,1.0080,2017-02-15,1.0200,2.58%,2.4802
SH510900,恒生中国企业ETF易方达,2017-02-15,1.0544,2017-03-01,1.0360,-0.27%,2.4736
SH513500,标普500ETF博时,2017-03-01,0.7705,2017-03-15,0.7970,6.45%,2.6332
SH513500,标普500ETF博时,2017-03-15,0.7970,2017-03-29,0.7765,-4.89%,2.5045
SH513050,中概互联网ETF易方达,2017-03-29,1.1020,2017-04-14,1.1070,1.18%,2.5342
SH510170,大宗商品ETF,2017-04-14,0.4577,2017-04-28,0.4412,-3.41%,2.4479
SH513050,中概互联网ETF易方达,2017-04-28,1.1810,2017-05-15,1.2690,5.02%,2.5708
SH510230,金融ETF,2017-05-15,0.8244,2017-05-31,0.8626,4.47%,2.6858
SH512070,证券保险ETF易方达,2017-05-31,1.7600,2017-06-14,1.7700,1.83%,2.7349
SZ159928,消费ETF,2017-06-14,1.7510,2017-06-28,1.7950,2.80%,2.8115
SZ159928,消费ETF,2017-06-28,1.7950,2017-07-12,1.7560,-1.95%,2.7568
SZ159920,恒生ETF,2017-07-12,1.3532,2017-07-26,1.3865,2.47%,2.8248
SH512660,军工ETF,2017-07-26,0.8700,2017-08-09,0.8810,2.42%,2.8933
SH510170,大宗商品ETF,2017-08-09,0.5420,2017-08-23,0.5275,-1.49%,2.8502
SH512070,证券保险ETF易方达,2017-08-23,1.9610,2017-09-06,2.0520,6.17%,3.026
SH512400,有色金属ETF,2017-09-06,1.0416,2017-09-20,1.0445,-1.23%,2.9887
SH513050,中概互联网ETF易方达,2017-09-20,1.4990,2017-10-11,1.5200,-0.73%,2.9668
SZ159928,消费ETF,2017-10-11,2.1370,2017-10-25,2.1480,4.72%,3.1067
SZ159949,创业板50ETF,2017-10-25,0.7680,2017-11-08,0.7260,-5.50%,2.9357
SZ159928,消费ETF,2017-11-08,2.3840,2017-11-22,2.2980,-0.13%,2.9319
SH513050,中概互联网ETF易方达,2017-11-22,1.5760,2017-12-06,1.4260,-7.33%,2.7169
SZ159928,消费ETF,2017-12-06,2.1580,2017-12-20,2.3500,6.96%,2.906
SZ159941,纳指ETF,2017-12-20,0.3525,2018-01-04,0.3520,-1.20%,2.8711
SH512200,房地产ETF,2018-01-04,1.0060,2018-01-18,1.1120,11.65%,3.2057
SH512880,证券ETF,2018-01-18,1.0330,2018-02-01,1.0130,-0.39%,3.1932
SH513500,标普500ETF博时,2018-02-01,0.8350,2018-02-22,0.7885,-6.12%,2.9977
SH513050,中概互联网ETF易方达,2018-02-22,1.5470,2018-03-08,1.5590,2.56%,3.0744
SZ159929,医药ETF,2018-03-08,1.6260,2018-03-22,1.7060,9.14%,3.3553
SZ159929,医药ETF,2018-03-22,1.7060,2018-04-09,1.6910,-2.14%,3.2837
SZ159928,消费ETF,2018-04-09,2.1990,2018-04-23,2.1630,-1.94%,3.2199
SZ159920,恒生ETF,2018-04-23,1.4721,2018-05-09,1.4902,0.58%,3.2385
SZ159928,消费ETF,2018-05-09,2.2850,2018-05-23,2.3230,3.57%,3.3543
SZ159929,医药ETF,2018-05-23,1.8400,2018-06-06,1.8450,-0.76%,3.3288
SH513050,中概互联网ETF易方达,2018-06-06,1.5350,2018-06-21,1.5560,1.57%,3.3812
SH511260,十年国债ETF,2018-06-21,99.9616,2018-07-05,100.8471,1.18%,3.4212
SH518880,黄金ETF,2018-07-05,2.6750,2018-07-19,2.6500,-1.27%,3.3777
SH511260,十年国债ETF,2018-07-19,101.3381,2018-08-02,101.5358,-0.03%,3.3767
SH511010,国债ETF,2018-08-02,112.1077,2018-08-16,111.6989,-0.25%,3.3681
SH512770,战略新兴ETF,2018-08-16,0.9910,2018-08-30,1.0030,2.10%,3.4387
SZ159941,纳指ETF,2018-08-30,0.4333,2018-09-13,0.4243,0.35%,3.4508
SH512660,军工ETF,2018-09-13,0.7360,2018-09-28,0.7140,-1.38%,3.4031
SZ159928,消费ETF,2018-09-28,2.1640,2018-10-19,1.9540,-11.28%,3.0193
SH511010,国债ETF,2018-10-19,112.8131,2018-11-02,112.4762,-0.08%,3.0169
SH513050,中概互联网ETF易方达,2018-11-02,1.2040,2018-11-16,1.1570,2.77%,3.1004
SH512880,证券ETF,2018-11-16,0.8100,2018-11-30,0.7690,-3.92%,2.9788
SZ159941,纳指ETF,2018-11-30,0.3887,2018-12-14,0.3783,-1.36%,2.9384
SZ159928,消费ETF,2018-12-14,1.8690,2018-12-28,1.8150,-5.64%,2.7726
SH511260,十年国债ETF,2018-12-28,104.4225,2019-01-15,104.3891,0.46%,2.7853
SZ159928,消费ETF,2019-01-15,1.9130,2019-01-29,1.9700,6.57%,2.9684
SH513050,中概互联网ETF易方达,2019-01-29,1.1480,2019-02-19,1.1900,5.13%,3.1208
SZ159939,信息技术ETF,2019-02-19,0.4510,2019-03-05,0.5185,14.65%,3.5779
SZ159915,创业板ETF易方达,2019-03-05,1.6150,2019-03-19,1.6330,5.01%,3.7572
SZ159928,消费ETF,2019-03-19,2.4980,2019-04-02,2.6600,6.83%,4.0139
SH512000,券商ETF,2019-04-02,1.0310,2019-04-17,1.0230,-0.39%,3.9984
SH510230,金融ETF,2019-04-17,1.0903,2019-05-08,0.9859,-8.21%,3.6699
SH518880,黄金ETF,2019-05-08,2.8040,2019-05-22,2.8340,1.69%,3.7318
SH518880,黄金ETF,2019-05-22,2.8340,2019-06-05,2.9630,3.88%,3.8767
SH518880,黄金ETF,2019-06-05,2.9630,2019-06-20,3.0540,1.53%,3.9359
SH512070,证券保险ETF易方达,2019-06-20,2.2910,2019-07-04,2.3110,6.93%,4.2087
SH512660,军工ETF,2019-07-04,0.7820,2019-07-18,0.7540,-0.65%,4.1815
SH511030,公司债ETF,2019-07-18,2.9139,2019-08-01,2.9169,0.11%,4.1861
SH510170,大宗商品ETF,2019-08-01,0.4125,2019-08-15,0.3990,-2.85%,4.0668
SH512690,酒ETF,2019-08-15,0.3879,2019-08-29,0.4141,4.91%,4.2663
SH512930,AI人工智能ETF,2019-08-29,0.9364,2019-09-12,1.0098,8.51%,4.6295
SZ159930,能源ETF,2019-09-12,0.7340,2019-09-27,0.6950,-6.34%,4.3359
SH512550,富时A50,2019-09-27,1.2130,2019-10-18,1.2270,2.80%,4.4574
SH513520,日经ETF,2019-10-18,1.0720,2019-11-01,1.0920,1.30%,4.5155
SZ159941,纳指ETF,2019-11-01,0.4543,2019-11-15,0.4627,1.71%,4.5926
SH512480,半导体ETF,2019-11-15,0.6290,2019-11-29,0.6245,-2.36%,4.4841
SH512480,半导体ETF,2019-11-29,0.6245,2019-12-13,0.7310,17.58%,5.2725
SH512480,半导体ETF,2019-12-13,0.7310,2019-12-27,0.7150,1.37%,5.3448
SH512400,有色金属ETF,2019-12-27,0.7038,2020-01-13,0.7420,7.74%,5.7583
SH512480,半导体ETF,2020-01-13,0.8250,2020-02-04,0.8600,5.64%,6.0829
SH518880,黄金ETF,2020-02-04,3.4920,2020-02-18,3.5220,-0.43%,6.057
SH512480,半导体ETF,2020-02-18,1.0650,2020-03-03,1.0215,0.25%,6.0719
SH512170,医疗ETF,2020-03-03,0.5330,2020-03-17,0.4623,-10.03%,5.4627
SZ159985,豆粕ETF,2020-03-17,0.9600,2020-03-31,1.0230,6.99%,5.8444
SZ159928,消费ETF,2020-03-31,3.0800,2020-04-15,3.1650,7.83%,6.3018
SZ159929,医药ETF,2020-04-15,1.7900,2020-04-29,1.7860,1.01%,6.3652
SZ159941,纳指ETF,2020-04-29,0.5242,2020-05-18,0.5140,-0.05%,6.3621
SH518880,黄金ETF,2020-05-18,3.9270,2020-06-01,3.8950,0.78%,6.4119
SH512690,酒ETF,2020-06-01,0.5012,2020-06-15,0.5005,4.59%,6.7064
SH512170,医疗ETF,2020-06-15,0.6093,2020-07-01,0.6617,12.74%,7.5607
SH512690,酒ETF,2020-07-01,0.5847,2020-07-15,0.6825,21.19%,9.1625
SH512690,酒ETF,2020-07-15,0.6825,2020-07-29,0.6380,-5.55%,8.6537
SH518880,黄金ETF,2020-07-29,4.2060,2020-08-12,3.9890,1.31%,8.7671
SH515450,红利低波50ETF,2020-08-12,0.7516,2020-08-26,0.7610,2.69%,9.0034
SH513050,中概互联网ETF易方达,2020-08-26,2.1440,2020-09-09,1.9280,-4.94%,8.5586
SH518880,黄金ETF,2020-09-09,4.0680,2020-09-23,3.9250,-1.99%,8.3881
SZ159992,创新药ETF,2020-09-23,1.3340,2020-10-15,1.3910,8.70%,9.1181
SH512690,酒ETF,2020-10-15,0.7178,2020-10-29,0.7641,3.94%,9.4775
SH512170,医疗ETF,2020-10-29,0.7653,2020-11-12,0.7247,-3.89%,9.1093
SH513080,法国CAC40ETF,2020-11-12,1.0630,2020-11-26,1.1110,3.59%,9.4361
SH513520,日经ETF,2020-11-26,1.2310,2020-12-10,1.2390,2.22%,9.6457
SH512690,酒ETF,2020-12-10,0.8590,2020-12-24,0.9156,10.44%,10.6527
SH512670,国防ETF,2020-12-24,0.9500,2021-01-08,1.1315,23.28%,13.1331
SH512770,战略新兴ETF,2021-01-08,2.3280,2021-01-22,2.4770,2.57%,13.4705
SH512170,医疗ETF,2021-01-22,0.9330,2021-02-05,0.8913,-0.72%,13.3731
SH512690,酒ETF,2021-02-05,1.0418,2021-02-26,0.8947,-10.83%,11.9243
SH512200,房地产ETF,2021-02-26,0.8630,2021-03-12,0.8470,-6.52%,11.1472
SH513330,恒生互联网ETF,2021-03-12,0.8970,2021-03-26,0.8540,-6.61%,10.4107
SH512170,医疗ETF,2021-03-26,0.7520,2021-04-12,0.7440,6.05%,11.0408
SH515210,钢铁ETF,2021-04-12,1.3532,2021-04-26,1.3472,2.03%,11.2654
SH512170,医疗ETF,2021-04-26,0.8230,2021-05-13,0.8430,1.57%,11.442
SZ159992,创新药ETF,2021-05-13,1.5270,2021-05-27,1.5580,2.63%,11.7432
SH512480,半导体ETF,2021-05-27,1.0590,2021-06-10,1.1400,10.85%,13.0171
SZ159851,金融科技ETF,2021-06-10,1.1910,2021-06-25,1.2190,6.86%,13.9101
SH515220,煤炭ETF,2021-06-25,1.5606,2021-07-09,1.4030,-8.87%,12.6769
SH516780,稀土ETF,2021-07-09,1.1310,2021-07-23,1.2780,21.93%,15.4564
SH516780,稀土ETF,2021-07-23,1.2780,2021-08-06,1.3650,2.19%,15.7948
SZ159755,电池ETF,2021-08-06,1.3630,2021-08-20,1.2820,-3.07%,15.3104
SH512670,国防ETF,2021-08-20,1.1265,2021-09-03,1.0520,-2.89%,14.8687
SH512880,证券ETF,2021-09-03,1.1780,2021-09-17,1.2000,-0.42%,14.8063
SH512170,医疗ETF,2021-09-17,0.7610,2021-10-12,0.7540,4.02%,15.401
SH513050,中概互联网ETF易方达,2021-10-12,1.4920,2021-10-26,1.5390,4.32%,16.0657
SH516780,稀土ETF,2021-10-26,1.3930,2021-11-09,1.3600,-0.58%,15.9719
SZ159869,游戏ETF,2021-11-09,1.0130,2021-11-23,1.0370,2.65%,16.3959
SH515250,智能汽车ETF,2021-11-23,1.2020,2021-12-07,1.1650,-2.23%,16.0307
SZ159745,建材ETF,2021-12-07,0.9540,2021-12-21,0.9780,2.04%,16.3578
SZ159707,地产ETF,2021-12-21,1.0670,2022-01-05,1.0740,4.96%,17.1684
SZ159869,游戏ETF,2022-01-05,1.1680,2022-01-19,1.1090,-5.42%,16.2371
SH515400,大数据ETF,2022-01-19,1.0160,2022-02-09,0.9270,-10.26%,14.5718
SZ159985,豆粕ETF,2022-02-09,1.4420,2022-02-23,1.5040,5.22%,15.3322
SH515400,大数据ETF,2022-02-23,0.9490,2022-03-09,0.8370,-10.02%,13.7957
SZ159985,豆粕ETF,2022-03-09,1.6240,2022-03-23,1.6970,6.06%,14.6321
SH515220,煤炭ETF,2022-03-23,2.0226,2022-04-08,2.0962,1.92%,14.9131
SH515210,钢铁ETF,2022-04-08,1.4022,2022-04-22,1.2718,-8.28%,13.6783
SH513080,法国CAC40ETF,2022-04-22,1.1770,2022-05-11,1.1210,-6.13%,12.8399
SH515790,光伏ETF,2022-05-11,1.2810,2022-05-25,1.3770,9.25%,14.0278
SH515220,煤炭ETF,2022-05-25,2.1316,2022-06-09,2.3676,13.35%,15.901
SH513360,教育ETF博时,2022-06-09,0.3660,2022-06-23,0.4030,10.41%,17.5565
SZ159892,恒生医药ETF,2022-06-23,0.6400,2022-07-07,0.7100,12.90%,19.8209
SZ159615,恒生生物科技ETF南方,2022-07-07,1.0330,2022-07-21,1.0050,-2.33%,19.36
SZ159869,游戏ETF,2022-07-21,0.8180,2022-08-04,0.7650,-6.21%,18.1575
SH512480,半导体ETF,2022-08-04,0.9830,2022-08-18,1.0320,6.22%,19.2865
SH515790,光伏ETF,2022-08-18,1.8690,2022-09-01,1.6090,-11.99%,16.9746
SZ159707,地产ETF,2022-09-01,0.9710,2022-09-16,1.0020,9.17%,18.5306
SH511360,短融ETF海富通,2022-09-16,105.7570,2022-09-30,105.8010,-0.06%,18.5189
SZ159883,医疗器械ETF,2022-09-30,0.6250,2022-10-21,0.7000,11.72%,20.6888
SH511360,短融ETF海富通,2022-10-21,105.9180,2022-11-04,105.9340,0.02%,20.6933
SZ159892,恒生医药ETF,2022-11-04,0.6200,2022-11-18,0.6830,14.05%,23.6001
SZ159869,游戏ETF,2022-11-18,0.8100,2022-12-02,0.7820,-4.21%,22.607
SH513130,恒生科技ETF,2022-12-02,0.5190,2022-12-16,0.5530,5.17%,23.7763
SH512690,酒ETF,2022-12-16,0.8630,2022-12-30,0.8500,-1.51%,23.4165
SZ159859,生物医药ETF,2022-12-30,0.5910,2023-01-16,0.6660,8.09%,25.312
SH512070,证券保险ETF易方达,2023-01-16,0.6700,2023-02-06,0.6400,0.15%,25.3505
SZ159869,游戏ETF,2023-02-06,0.8920,2023-02-20,0.9600,4.10%,26.3912
SH560080,中药ETF,2023-02-20,1.2560,2023-03-06,1.2710,-0.40%,26.2862
SH513360,教育ETF博时,2023-03-06,0.5910,2023-03-20,0.5080,-12.85%,22.9072
SZ159869,游戏ETF,2023-03-20,1.0170,2023-04-03,1.3120,25.54%,28.7583
SZ159869,游戏ETF,2023-04-03,1.3120,2023-04-18,1.3200,8.07%,31.0798
SZ159930,能源ETF,2023-04-18,1.2220,2023-05-05,1.2150,1.32%,31.4915
SH512980,传媒ETF,2023-05-05,0.9920,2023-05-19,0.8770,-11.87%,27.7521
SH513520,日经ETF,2023-05-19,1.3960,2023-06-02,1.2230,-6.82%,25.8589
SZ159852,软件ETF,2023-06-02,1.0150,2023-06-16,1.0730,2.58%,26.5266
SH515880,通信ETF,2023-06-16,1.2900,2023-07-04,1.3060,5.54%,27.9954
SZ159985,豆粕ETF,2023-07-04,2.0140,2023-07-18,2.0590,0.19%,28.05
SH513130,恒生科技ETF,2023-07-18,0.5590,2023-08-01,0.6030,7.87%,30.2579
SH512000,券商ETF,2023-08-01,0.9650,2023-08-15,0.9920,0.10%,30.289
SZ159985,豆粕ETF,2023-08-15,2.2370,2023-08-29,2.3720,6.22%,32.1726
SH512200,房地产ETF,2023-08-29,0.6970,2023-09-12,0.6400,-4.32%,30.7842
SZ159883,医疗器械ETF,2023-09-12,0.5510,2023-09-26,0.5550,1.45%,31.2304
SZ159869,游戏ETF,2023-09-26,1.0860,2023-10-18,1.0090,-3.56%,30.1171
SH518880,黄金ETF,2023-10-18,4.5230,2023-11-01,4.6030,3.12%,31.0583
SZ159892,恒生医药ETF,2023-11-01,0.5990,2023-11-15,0.6250,3.34%,32.097
SH512670,国防ETF,2023-11-15,0.7350,2023-11-29,0.7180,-2.57%,31.2718
SH515220,煤炭ETF,2023-11-29,2.1732,2023-12-13,2.1714,1.96%,31.8842
SZ159509,纳指科技ETF景顺,2023-12-13,1.0630,2023-12-27,1.0890,4.70%,33.3821
SH513730,东南亚科技ETF,2023-12-27,1.0720,2024-01-11,1.0350,-6.88%,31.0861
SH513520,日经ETF,2024-01-11,1.4460,2024-01-25,1.4030,10.42%,34.3252
SH513850,美国50ETF易方达,2024-01-25,1.5390,2024-02-08,1.1240,-22.47%,26.6111
SH588190,科创100ETF,2024-02-08,0.7910,2024-03-01,0.8420,8.43%,28.8546
SZ159998,计算机ETF,2024-03-01,0.7940,2024-03-15,0.7780,1.98%,29.4248
SZ159992,创新药ETF,2024-03-15,0.7420,2024-03-29,0.6990,-5.91%,27.6847
SH517520,黄金股ETF,2024-03-29,1.1930,2024-04-16,1.2410,15.03%,31.8447
SZ159930,能源ETF,2024-04-16,1.5510,2024-04-30,1.4780,-5.18%,30.1936
SZ159707,地产ETF,2024-04-30,0.5630,2024-05-17,0.6840,7.00%,32.3061
SH512200,房地产ETF,2024-05-17,0.5470,2024-05-31,0.4890,-3.17%,31.2805
SZ159840,锂电池ETF工银,2024-05-31,0.4640,2024-06-17,0.4710,-0.86%,31.0109
SH515880,通信ETF,2024-06-17,1.2090,2024-07-01,1.1980,-1.51%,30.5442
SZ159509,纳指科技ETF景顺,2024-07-01,1.7170,2024-07-15,1.7150,-2.05%,29.9194
SH513290,纳指生物科技ETF汇添富,2024-07-15,1.3090,2024-07-29,1.3150,2.18%,30.5723
SH512670,国防ETF,2024-07-29,0.6190,2024-08-12,0.5950,-2.75%,29.7313
SZ159687,亚太精选ETF南方,2024-08-12,1.1960,2024-08-26,1.2590,6.07%,31.5363
SZ159996,家电ETF,2024-08-26,1.0590,2024-09-09,1.0370,0.28%,31.626
SH512000,券商ETF,2024-09-09,0.7770,2024-09-25,0.8450,6.68%,33.7398
SZ159851,金融科技ETF,2024-09-25,0.8570,2024-10-16,1.2920,52.39%,51.415
SZ159851,金融科技ETF,2024-10-16,1.2920,2024-10-30,1.4010,7.36%,55.1997
SH515400,大数据ETF,2024-10-30,0.8030,2024-11-13,0.9520,20.48%,66.5031
SH515400,大数据ETF,2024-11-13,0.9520,2024-11-27,0.8500,-14.39%,56.9333
SH513400,道琼斯ETF,2024-11-27,1.1940,2024-12-11,1.1920,-1.24%,56.227
SH516620,影视ETF,2024-12-11,1.0730,2024-12-25,0.9490,-6.53%,52.5541
SH511030,公司债ETF,2024-12-25,10.5060,2025-01-09,10.5390,0.28%,52.6991
SZ159561,德国ETF嘉实,2025-01-09,1.2090,2025-01-23,1.6710,40.93%,74.2665
SZ159561,德国ETF嘉实,2025-01-23,1.6710,2025-02-14,1.2800,-19.38%,59.8723
SH516620,影视ETF,2025-02-14,1.1750,2025-02-28,1.0120,-10.14%,53.8035
SH515080,中证红利ETF,2025-02-28,1.4293,2025-03-14,1.4638,1.00%,54.3408
SH517520,黄金股ETF,2025-03-14,1.2780,2025-03-28,1.3150,4.12%,56.5794
SZ159822,新经济ETF银华,2025-03-28,0.8010,2025-04-14,0.6230,-18.24%,46.258
SH517520,黄金股ETF,2025-04-14,1.3960,2025-04-28,1.3570,1.80%,47.0883
SH513850,美国50ETF易方达,2025-04-28,1.2740,2025-05-15,1.3560,6.84%,50.309
SZ159822,新经济ETF银华,2025-05-15,0.7270,2025-05-29,0.6950,-5.98%,47.3014
SZ159509,纳指科技ETF景顺,2025-05-29,1.5710,2025-06-13,1.5420,1.23%,47.8853
SH517520,黄金股ETF,2025-06-13,1.5250,2025-06-27,1.4740,-1.94%,46.9577
SZ159851,金融科技ETF,2025-06-27,1.6550,2025-07-11,1.7390,0.42%,47.1547
SH516780,稀土ETF,2025-07-11,1.2460,2025-07-25,1.3930,18.76%,55.9987
SZ159608,稀有金属ETF,2025-07-25,0.7580,2025-08-08,0.7480,-2.50%,54.6005
SH516780,稀土ETF,2025-08-08,1.3920,2025-08-22,1.5750,10.17%,60.1545
SZ159995,芯片ETF,2025-08-22,1.5430,2025-09-05,1.5280,5.13%,63.2415
SH516160,新能源ETF,2025-09-05,2.5520,2025-09-19,2.5700,9.88%,69.4899
SH513330,恒生互联网ETF,2025-09-19,0.5960,2025-10-13,0.5800,-0.00%,69.4899
SH560860,工业有色ETF万家,2025-10-13,1.4760,2025-10-27,1.4510,-2.96%,67.4346
SZ159507,电信ETF,2025-10-27,1.8970,2025-11-10,1.7790,-2.56%,65.7055
SZ159870,化工ETF,2025-11-10,0.7690,2025-11-24,0.7240,-3.19%,63.6113
SH511360,短融ETF海富通,2025-11-24,112.6540,2025-12-08,112.6970,0.04%,63.6367
SZ159206,卫星ETF,2025-12-08,1.3070,2025-12-22,1.4290,9.96%,69.9758
SH512400,有色金属ETF,2025-12-22,1.8470,2026-01-07,2.0680,14.00%,79.7732
SH513310,中韩半导体ETF,2026-01-07,3.1260,2026-01-21,3.1910,4.57%,83.4201
SZ159731,石化ETF,2026-01-21,1.1000,2026-02-04,1.0090,0.30%,83.6704
SZ159326,电网设备ETF,2026-02-04,1.8180,2026-02-26,1.9780,6.07%,88.7497
SH513310,中韩半导体ETF,2026-02-26,4.3210,2026-03-06,4.0990,4.01%,92.3078
